DayOfYear,Hour,foF2,Longitude,Latitude,F10.7,Station
2,0,7.8,315.0,-22.7,72.7,CP
2,1,4.7,315.0,-22.7,72.7,CP
2,2,3.85,315.0,-22.7,72.7,CP
2,3,2.95,315.0,-22.7,72.7,CP
2,4,3.15,315.0,-22.7,72.7,CP
2,5,3.2,315.0,-22.7,72.7,CP
2,6,2.55,315.0,-22.7,72.7,CP
2,7,2.1,315.0,-22.7,72.7,CP
2,8,2.05,315.0,-22.7,72.7,CP
2,9,3.55,315.0,-22.7,72.7,CP
2,10,4.2,315.0,-22.7,72.7,CP
2,11,4.457,315.0,-22.7,72.7,CP
2,12,4.425,315.0,-22.7,72.7,CP
2,13,5.25,315.0,-22.7,72.7,CP
2,14,6.05,315.0,-22.7,72.7,CP
2,15,7.2,315.0,-22.7,72.7,CP
2,16,8.3,315.0,-22.7,72.7,CP
2,17,8.95,315.0,-22.7,72.7,CP
2,18,9.8,315.0,-22.7,72.7,CP
2,19,10.525,315.0,-22.7,72.7,CP
2,20,5.775,315.0,-22.7,72.7,CP
2,21,4.95,315.0,-22.7,72.7,CP
2,22,4.75,315.0,-22.7,72.7,CP
3,0,4.7,315.0,-22.7,70.2,CP
3,1,3.5,315.0,-22.7,70.2,CP
3,2,2.75,315.0,-22.7,70.2,CP
3,3,2.8,315.0,-22.7,70.2,CP
3,4,2.9,315.0,-22.7,70.2,CP
3,5,2.9,315.0,-22.7,70.2,CP
3,6,2.0,315.0,-22.7,70.2,CP
3,7,2.6,315.0,-22.7,70.2,CP
3,8,3.875,315.0,-22.7,70.2,CP
3,9,4.475,315.0,-22.7,70.2,CP
3,10,3.9,315.0,-22.7,70.2,CP
3,11,4.601,315.0,-22.7,70.2,CP
3,12,5.05,315.0,-22.7,70.2,CP
3,13,5.45,315.0,-22.7,70.2,CP
3,14,6.6,315.0,-22.7,70.2,CP
3,15,7.7,315.0,-22.7,70.2,CP
3,16,8.075,315.0,-22.7,70.2,CP
3,17,8.575,315.0,-22.7,70.2,CP
3,18,8.9,315.0,-22.7,70.2,CP
3,19,8.625,315.0,-22.7,70.2,CP
3,20,8.475,315.0,-22.7,70.2,CP
3,21,7.3,315.0,-22.7,70.2,CP
3,22,5.85,315.0,-22.7,70.2,CP
10,0,4.65,315.0,-22.7,67.8,CP
10,1,4.7,315.0,-22.7,67.8,CP
10,2,2.6,315.0,-22.7,67.8,CP
10,3,2.8,315.0,-22.7,67.8,CP
10,4,2.75,315.0,-22.7,67.8,CP
10,5,2.45,315.0,-22.7,67.8,CP
10,6,2.7,315.0,-22.7,67.8,CP
10,7,2.4,315.0,-22.7,67.8,CP
10,8,2.6,315.0,-22.7,67.8,CP
10,9,3.5,315.0,-22.7,67.8,CP
10,10,3.75,315.0,-22.7,67.8,CP
10,11,5.25,315.0,-22.7,67.8,CP
10,12,5.925,315.0,-22.7,67.8,CP
10,13,5.875,315.0,-22.7,67.8,CP
10,14,6.75,315.0,-22.7,67.8,CP
10,15,7.75,315.0,-22.7,67.8,CP
10,16,8.6,315.0,-22.7,67.8,CP
10,17,9.2,315.0,-22.7,67.8,CP
10,18,9.5,315.0,-22.7,67.8,CP
10,19,8.775,315.0,-22.7,67.8,CP
10,20,6.95,315.0,-22.7,67.8,CP
10,21,6.45,315.0,-22.7,67.8,CP
10,22,6.15,315.0,-22.7,67.8,CP
12,0,4.35,315.0,-22.7,67.3,CP
12,1,3.7,315.0,-22.7,67.3,CP
12,2,3.5,315.0,-22.7,67.3,CP
12,3,3.3,315.0,-22.7,67.3,CP
12,4,3.15,315.0,-22.7,67.3,CP
12,5,3.95,315.0,-22.7,67.3,CP
12,6,3.6,315.0,-22.7,67.3,CP
12,7,3.2,315.0,-22.7,67.3,CP
12,8,2.45,315.0,-22.7,67.3,CP
12,9,3.8,315.0,-22.7,67.3,CP
12,10,4.313,315.0,-22.7,67.3,CP
12,11,4.375,315.0,-22.7,67.3,CP
12,12,4.65,315.0,-22.7,67.3,CP
12,13,4.9,315.0,-22.7,67.3,CP
12,14,5.4,315.0,-22.7,67.3,CP
12,15,5.95,315.0,-22.7,67.3,CP
12,16,6.825,315.0,-22.7,67.3,CP
12,17,7.325,315.0,-22.7,67.3,CP
12,18,8.35,315.0,-22.7,67.3,CP
12,19,9.1,315.0,-22.7,67.3,CP
12,20,9.475,315.0,-22.7,67.3,CP
12,21,7.95,315.0,-22.7,67.3,CP
12,22,4.85,315.0,-22.7,67.3,CP
12,23,4.35,315.0,-22.7,67.3,CP
13,0,4.25,315.0,-22.7,66.6,CP
13,1,3.95,315.0,-22.7,66.6,CP
13,2,3.0,315.0,-22.7,66.6,CP
13,3,3.25,315.0,-22.7,66.6,CP
13,4,3.15,315.0,-22.7,66.6,CP
13,5,2.6,315.0,-22.7,66.6,CP
13,6,2.35,315.0,-22.7,66.6,CP
13,7,2.375,315.0,-22.7,66.6,CP
13,8,3.95,315.0,-22.7,66.6,CP
13,9,4.475,315.0,-22.7,66.6,CP
13,10,4.275,315.0,-22.7,66.6,CP
13,11,4.95,315.0,-22.7,66.6,CP
13,12,5.25,315.0,-22.7,66.6,CP
13,13,6.1,315.0,-22.7,66.6,CP
13,14,7.55,315.0,-22.7,66.6,CP
13,15,8.35,315.0,-22.7,66.6,CP
13,16,9.0,315.0,-22.7,66.6,CP
13,17,9.675,315.0,-22.7,66.6,CP
13,18,9.5,315.0,-22.7,66.6,CP
13,19,8.775,315.0,-22.7,66.6,CP
13,20,7.95,315.0,-22.7,66.6,CP
13,21,6.8,315.0,-22.7,66.6,CP
20,0,3.0,315.0,-22.7,67.0,CP
20,1,2.6,315.0,-22.7,67.0,CP
20,2,2.4,315.0,-22.7,67.0,CP
20,3,2.1,315.0,-22.7,67.0,CP
20,4,2.35,315.0,-22.7,67.0,CP
20,5,3.8,315.0,-22.7,67.0,CP
20,6,2.6,315.0,-22.7,67.0,CP
20,7,2.5,315.0,-22.7,67.0,CP
20,8,2.25,315.0,-22.7,67.0,CP
20,9,3.75,315.0,-22.7,67.0,CP
20,10,4.15,315.0,-22.7,67.0,CP
20,11,4.4,315.0,-22.7,67.0,CP
20,12,4.825,315.0,-22.7,67.0,CP
20,13,4.775,315.0,-22.7,67.0,CP
20,14,5.7,315.0,-22.7,67.0,CP
20,15,6.275,315.0,-22.7,67.0,CP
20,16,8.2,315.0,-22.7,67.0,CP
20,17,8.75,315.0,-22.7,67.0,CP
20,18,7.725,315.0,-22.7,67.0,CP
20,19,6.9,315.0,-22.7,67.0,CP
20,20,6.675,315.0,-22.7,67.0,CP
20,21,6.75,315.0,-22.7,67.0,CP
20,22,6.65,315.0,-22.7,67.0,CP
20,23,6.25,315.0,-22.7,67.0,CP
21,0,5.15,315.0,-22.7,67.7,CP
21,1,5.35,315.0,-22.7,67.7,CP
21,2,3.95,315.0,-22.7,67.7,CP
21,3,3.45,315.0,-22.7,67.7,CP
21,4,2.95,315.0,-22.7,67.7,CP
21,5,2.9,315.0,-22.7,67.7,CP
21,6,2.65,315.0,-22.7,67.7,CP
21,7,2.7,315.0,-22.7,67.7,CP
21,8,2.2,315.0,-22.7,67.7,CP
21,9,3.6,315.0,-22.7,67.7,CP
21,10,4.15,315.0,-22.7,67.7,CP
21,11,4.275,315.0,-22.7,67.7,CP
21,12,4.85,315.0,-22.7,67.7,CP
21,13,5.675,315.0,-22.7,67.7,CP
21,14,6.775,315.0,-22.7,67.7,CP
21,15,7.675,315.0,-22.7,67.7,CP
21,16,8.425,315.0,-22.7,67.7,CP
21,17,8.9,315.0,-22.7,67.7,CP
28,0,4.1,315.0,-22.7,73.5,CP
28,1,3.25,315.0,-22.7,73.5,CP
28,2,3.1,315.0,-22.7,73.5,CP
28,3,3.15,315.0,-22.7,73.5,CP
28,4,3.5,315.0,-22.7,73.5,CP
28,5,3.2,315.0,-22.7,73.5,CP
28,6,3.0,315.0,-22.7,73.5,CP
28,7,2.5,315.0,-22.7,73.5,CP
28,8,2.35,315.0,-22.7,73.5,CP
28,9,3.725,315.0,-22.7,73.5,CP
28,10,4.65,315.0,-22.7,73.5,CP
28,11,4.55,315.0,-22.7,73.5,CP
28,12,4.6,315.0,-22.7,73.5,CP
28,13,5.0,315.0,-22.7,73.5,CP
28,14,5.85,315.0,-22.7,73.5,CP
28,15,7.15,315.0,-22.7,73.5,CP
28,16,7.975,315.0,-22.7,73.5,CP
28,17,8.475,315.0,-22.7,73.5,CP
28,18,7.55,315.0,-22.7,73.5,CP
28,19,7.363,315.0,-22.7,73.5,CP
28,20,7.625,315.0,-22.7,73.5,CP
28,21,8.2,315.0,-22.7,73.5,CP
28,22,6.55,315.0,-22.7,73.5,CP
28,23,6.3,315.0,-22.7,73.5,CP
29,0,6.75,315.0,-22.7,70.9,CP
29,1,6.95,315.0,-22.7,70.9,CP
29,2,6.75,315.0,-22.7,70.9,CP
29,3,6.15,315.0,-22.7,70.9,CP
29,4,6.05,315.0,-22.7,70.9,CP
29,5,4.95,315.0,-22.7,70.9,CP
29,6,5.0,315.0,-22.7,70.9,CP
29,7,3.65,315.0,-22.7,70.9,CP
29,8,2.8,315.0,-22.7,70.9,CP
29,9,3.813,315.0,-22.7,70.9,CP
29,10,4.262,315.0,-22.7,70.9,CP
29,11,4.6,315.0,-22.7,70.9,CP
29,12,4.125,315.0,-22.7,70.9,CP
29,13,5.525,315.0,-22.7,70.9,CP
29,14,6.2,315.0,-22.7,70.9,CP
29,15,7.5,315.0,-22.7,70.9,CP
29,16,8.7,315.0,-22.7,70.9,CP
29,17,9.725,315.0,-22.7,70.9,CP
29,18,9.4,315.0,-22.7,70.9,CP
29,19,9.0,315.0,-22.7,70.9,CP
29,20,9.4,315.0,-22.7,70.9,CP
29,21,8.775,315.0,-22.7,70.9,CP
29,22,6.75,315.0,-22.7,70.9,CP
29,23,4.7,315.0,-22.7,70.9,CP
30,0,4.5,315.0,-22.7,71.4,CP
30,1,3.9,315.0,-22.7,71.4,CP
30,2,3.45,315.0,-22.7,71.4,CP
30,3,3.25,315.0,-22.7,71.4,CP
30,4,3.0,315.0,-22.7,71.4,CP
30,5,3.05,315.0,-22.7,71.4,CP
30,6,2.85,315.0,-22.7,71.4,CP
30,7,2.7,315.0,-22.7,71.4,CP
30,8,2.65,315.0,-22.7,71.4,CP
30,9,3.65,315.0,-22.7,71.4,CP
30,10,4.463,315.0,-22.7,71.4,CP
30,11,4.613,315.0,-22.7,71.4,CP
30,12,4.2,315.0,-22.7,71.4,CP
30,13,4.325,315.0,-22.7,71.4,CP
30,14,4.8,315.0,-22.7,71.4,CP
30,15,5.4,315.0,-22.7,71.4,CP
30,16,6.4,315.0,-22.7,71.4,CP
30,17,7.35,315.0,-22.7,71.4,CP
30,18,7.725,315.0,-22.7,71.4,CP
30,19,8.025,315.0,-22.7,71.4,CP
30,20,7.625,315.0,-22.7,71.4,CP
30,21,7.5,315.0,-22.7,71.4,CP
30,22,7.75,315.0,-22.7,71.4,CP
30,23,6.45,315.0,-22.7,71.4,CP
46,0,5.5,315.0,-22.7,69.2,CP
46,1,4.35,315.0,-22.7,69.2,CP
46,2,3.75,315.0,-22.7,69.2,CP
46,3,3.55,315.0,-22.7,69.2,CP
46,4,3.7,315.0,-22.7,69.2,CP
46,5,3.4,315.0,-22.7,69.2,CP
46,6,3.85,315.0,-22.7,69.2,CP
46,7,3.45,315.0,-22.7,69.2,CP
46,8,3.65,315.0,-22.7,69.2,CP
46,9,4.1,315.0,-22.7,69.2,CP
46,10,4.75,315.0,-22.7,69.2,CP
46,11,4.625,315.0,-22.7,69.2,CP
46,12,5.4,315.0,-22.7,69.2,CP
46,13,7.075,315.0,-22.7,69.2,CP
46,14,6.625,315.0,-22.7,69.2,CP
46,15,6.75,315.0,-22.7,69.2,CP
46,16,7.725,315.0,-22.7,69.2,CP
46,17,8.525,315.0,-22.7,69.2,CP
46,18,9.325,315.0,-22.7,69.2,CP
46,19,8.675,315.0,-22.7,69.2,CP
46,20,8.925,315.0,-22.7,69.2,CP
46,21,9.925,315.0,-22.7,69.2,CP
46,22,10.55,315.0,-22.7,69.2,CP
46,23,7.85,315.0,-22.7,69.2,CP
47,0,5.25,315.0,-22.7,69.0,CP
47,1,4.45,315.0,-22.7,69.0,CP
47,2,4.55,315.0,-22.7,69.0,CP
47,3,5.05,315.0,-22.7,69.0,CP
47,4,4.15,315.0,-22.7,69.0,CP
47,5,3.75,315.0,-22.7,69.0,CP
47,6,3.1,315.0,-22.7,69.0,CP
47,7,2.6,315.0,-22.7,69.0,CP
47,8,2.5,315.0,-22.7,69.0,CP
47,9,4.4,315.0,-22.7,69.0,CP
47,10,5.163,315.0,-22.7,69.0,CP
47,11,4.825,315.0,-22.7,69.0,CP
47,12,5.275,315.0,-22.7,69.0,CP
47,13,5.063,315.0,-22.7,69.0,CP
47,14,5.725,315.0,-22.7,69.0,CP
47,15,7.025,315.0,-22.7,69.0,CP
47,16,8.35,315.0,-22.7,69.0,CP
47,17,9.25,315.0,-22.7,69.0,CP
47,18,9.6,315.0,-22.7,69.0,CP
47,19,9.75,315.0,-22.7,69.0,CP
47,20,7.675,315.0,-22.7,69.0,CP
47,21,7.875,315.0,-22.7,69.0,CP
47,22,8.7,315.0,-22.7,69.0,CP
47,23,8.15,315.0,-22.7,69.0,CP
48,0,3.7,315.0,-22.7,68.4,CP
48,1,2.55,315.0,-22.7,68.4,CP
48,2,2.35,315.0,-22.7,68.4,CP
48,3,2.5,315.0,-22.7,68.4,CP
48,4,2.65,315.0,-22.7,68.4,CP
48,5,2.85,315.0,-22.7,68.4,CP
48,6,3.05,315.0,-22.7,68.4,CP
48,7,2.4,315.0,-22.7,68.4,CP
48,8,2.1,315.0,-22.7,68.4,CP
48,9,4.0,315.0,-22.7,68.4,CP
48,10,4.75,315.0,-22.7,68.4,CP
48,11,4.925,315.0,-22.7,68.4,CP
48,12,5.075,315.0,-22.7,68.4,CP
48,13,5.875,315.0,-22.7,68.4,CP
48,14,6.425,315.0,-22.7,68.4,CP
48,15,7.4,315.0,-22.7,68.4,CP
48,16,8.0,315.0,-22.7,68.4,CP
48,17,8.7,315.0,-22.7,68.4,CP
48,18,9.854,315.0,-22.7,68.4,CP
48,19,11.025,315.0,-22.7,68.4,CP
48,20,9.225,315.0,-22.7,68.4,CP
48,21,7.575,315.0,-22.7,68.4,CP
48,22,7.0,315.0,-22.7,68.4,CP
48,23,7.25,315.0,-22.7,68.4,CP
50,0,4.8,315.0,-22.7,68.6,CP
50,1,4.9,315.0,-22.7,68.6,CP
50,2,5.1,315.0,-22.7,68.6,CP
50,3,4.8,315.0,-22.7,68.6,CP
50,4,3.9,315.0,-22.7,68.6,CP
50,5,3.7,315.0,-22.7,68.6,CP
50,6,3.2,315.0,-22.7,68.6,CP
50,7,2.95,315.0,-22.7,68.6,CP
50,8,2.9,315.0,-22.7,68.6,CP
50,9,4.3,315.0,-22.7,68.6,CP
50,10,5.575,315.0,-22.7,68.6,CP
50,11,4.725,315.0,-22.7,68.6,CP
50,12,5.425,315.0,-22.7,68.6,CP
50,13,6.025,315.0,-22.7,68.6,CP
50,14,6.8,315.0,-22.7,68.6,CP
50,15,7.775,315.0,-22.7,68.6,CP
50,16,8.775,315.0,-22.7,68.6,CP
50,17,9.225,315.0,-22.7,68.6,CP
50,18,9.525,315.0,-22.7,68.6,CP
50,19,10.1,315.0,-22.7,68.6,CP
50,20,8.025,315.0,-22.7,68.6,CP
50,21,6.75,315.0,-22.7,68.6,CP
50,22,6.9,315.0,-22.7,68.6,CP
50,23,6.45,315.0,-22.7,68.6,CP
51,0,5.1,315.0,-22.7,69.4,CP
51,1,4.75,315.0,-22.7,69.4,CP
51,2,4.9,315.0,-22.7,69.4,CP
51,3,4.55,315.0,-22.7,69.4,CP
51,4,3.5,315.0,-22.7,69.4,CP
51,5,3.1,315.0,-22.7,69.4,CP
51,6,2.55,315.0,-22.7,69.4,CP
51,7,2.5,315.0,-22.7,69.4,CP
51,8,2.45,315.0,-22.7,69.4,CP
51,9,3.9,315.0,-22.7,69.4,CP
51,10,4.975,315.0,-22.7,69.4,CP
51,11,4.751,315.0,-22.7,69.4,CP
51,12,5.525,315.0,-22.7,69.4,CP
51,13,6.425,315.0,-22.7,69.4,CP
51,14,5.85,315.0,-22.7,69.4,CP
51,15,7.1,315.0,-22.7,69.4,CP
51,16,8.225,315.0,-22.7,69.4,CP
51,17,9.25,315.0,-22.7,69.4,CP
51,18,9.675,315.0,-22.7,69.4,CP
51,19,10.025,315.0,-22.7,69.4,CP
51,20,9.225,315.0,-22.7,69.4,CP
51,21,8.725,315.0,-22.7,69.4,CP
51,22,6.25,315.0,-22.7,69.4,CP
51,23,4.1,315.0,-22.7,69.4,CP
53,0,6.6,315.0,-22.7,69.7,CP
53,1,4.5,315.0,-22.7,69.7,CP
53,2,4.15,315.0,-22.7,69.7,CP
53,3,3.85,315.0,-22.7,69.7,CP
53,4,3.55,315.0,-22.7,69.7,CP
53,5,3.25,315.0,-22.7,69.7,CP
53,6,3.0,315.0,-22.7,69.7,CP
53,7,3.0,315.0,-22.7,69.7,CP
53,8,2.95,315.0,-22.7,69.7,CP
53,9,4.15,315.0,-22.7,69.7,CP
53,10,5.313,315.0,-22.7,69.7,CP
53,11,5.975,315.0,-22.7,69.7,CP
53,12,5.0,315.0,-22.7,69.7,CP
53,13,4.25,315.0,-22.7,69.7,CP
53,14,5.425,315.0,-22.7,69.7,CP
53,15,7.125,315.0,-22.7,69.7,CP
53,16,8.6,315.0,-22.7,69.7,CP
53,17,9.8,315.0,-22.7,69.7,CP
53,18,10.025,315.0,-22.7,69.7,CP
53,19,9.525,315.0,-22.7,69.7,CP
53,20,8.825,315.0,-22.7,69.7,CP
53,21,7.775,315.0,-22.7,69.7,CP
53,22,9.05,315.0,-22.7,69.7,CP
53,23,8.4,315.0,-22.7,69.7,CP
54,0,4.25,315.0,-22.7,69.2,CP
54,1,3.0,315.0,-22.7,69.2,CP
54,2,2.5,315.0,-22.7,69.2,CP
54,3,2.45,315.0,-22.7,69.2,CP
54,4,2.45,315.0,-22.7,69.2,CP
54,5,2.55,315.0,-22.7,69.2,CP
54,6,2.7,315.0,-22.7,69.2,CP
54,7,2.45,315.0,-22.7,69.2,CP
54,8,2.45,315.0,-22.7,69.2,CP
54,9,4.05,315.0,-22.7,69.2,CP
54,10,4.975,315.0,-22.7,69.2,CP
54,11,5.075,315.0,-22.7,69.2,CP
54,12,5.363,315.0,-22.7,69.2,CP
54,13,5.125,315.0,-22.7,69.2,CP
54,14,4.95,315.0,-22.7,69.2,CP
54,15,5.625,315.0,-22.7,69.2,CP
54,16,7.8,315.0,-22.7,69.2,CP
54,17,8.675,315.0,-22.7,69.2,CP
54,18,9.075,315.0,-22.7,69.2,CP
54,19,9.225,315.0,-22.7,69.2,CP
54,20,7.913,315.0,-22.7,69.2,CP
54,21,6.775,315.0,-22.7,69.2,CP
54,22,6.85,315.0,-22.7,69.2,CP
54,23,6.15,315.0,-22.7,69.2,CP
55,0,3.9,315.0,-22.7,69.0,CP
55,1,3.1,315.0,-22.7,69.0,CP
55,2,3.0,315.0,-22.7,69.0,CP
55,3,2.9,315.0,-22.7,69.0,CP
55,4,2.7,315.0,-22.7,69.0,CP
55,5,2.7,315.0,-22.7,69.0,CP
55,6,3.95,315.0,-22.7,69.0,CP
55,7,2.0,315.0,-22.7,69.0,CP
55,8,2.15,315.0,-22.7,69.0,CP
55,9,3.7,315.0,-22.7,69.0,CP
55,10,4.4,315.0,-22.7,69.0,CP
55,11,4.825,315.0,-22.7,69.0,CP
55,12,4.325,315.0,-22.7,69.0,CP
55,13,4.203,315.0,-22.7,69.0,CP
55,14,4.3,315.0,-22.7,69.0,CP
55,15,5.725,315.0,-22.7,69.0,CP
55,16,7.925,315.0,-22.7,69.0,CP
55,17,10.075,315.0,-22.7,69.0,CP
55,18,10.45,315.0,-22.7,69.0,CP
55,19,8.425,315.0,-22.7,69.0,CP
55,20,7.725,315.0,-22.7,69.0,CP
55,21,7.625,315.0,-22.7,69.0,CP
55,22,8.4,315.0,-22.7,69.0,CP
55,23,6.85,315.0,-22.7,69.0,CP
56,0,4.25,315.0,-22.7,68.9,CP
56,1,2.8,315.0,-22.7,68.9,CP
56,2,2.45,315.0,-22.7,68.9,CP
56,3,2.5,315.0,-22.7,68.9,CP
56,4,2.45,315.0,-22.7,68.9,CP
56,5,2.3,315.0,-22.7,68.9,CP
56,6,2.4,315.0,-22.7,68.9,CP
56,7,2.05,315.0,-22.7,68.9,CP
56,8,2.35,315.0,-22.7,68.9,CP
56,9,3.7,315.0,-22.7,68.9,CP
56,10,4.975,315.0,-22.7,68.9,CP
56,11,4.775,315.0,-22.7,68.9,CP
56,12,5.225,315.0,-22.7,68.9,CP
56,13,4.9,315.0,-22.7,68.9,CP
56,14,4.25,315.0,-22.7,68.9,CP
56,15,6.625,315.0,-22.7,68.9,CP
56,16,8.05,315.0,-22.7,68.9,CP
56,17,8.85,315.0,-22.7,68.9,CP
56,18,4.15,315.0,-22.7,68.9,CP
56,19,7.85,315.0,-22.7,68.9,CP
56,20,8.225,315.0,-22.7,68.9,CP
56,21,8.125,315.0,-22.7,68.9,CP
56,22,9.0,315.0,-22.7,68.9,CP
56,23,6.25,315.0,-22.7,68.9,CP
57,0,4.45,315.0,-22.7,69.2,CP
57,1,3.15,315.0,-22.7,69.2,CP
57,2,2.75,315.0,-22.7,69.2,CP
57,3,2.8,315.0,-22.7,69.2,CP
57,4,2.45,315.0,-22.7,69.2,CP
57,5,2.85,315.0,-22.7,69.2,CP
57,6,2.65,315.0,-22.7,69.2,CP
57,7,2.55,315.0,-22.7,69.2,CP
57,8,2.25,315.0,-22.7,69.2,CP
57,9,3.85,315.0,-22.7,69.2,CP
57,10,4.575,315.0,-22.7,69.2,CP
57,11,4.701,315.0,-22.7,69.2,CP
57,12,5.425,315.0,-22.7,69.2,CP
57,13,4.3,315.0,-22.7,69.2,CP
57,14,5.4,315.0,-22.7,69.2,CP
57,15,7.525,315.0,-22.7,69.2,CP
57,16,8.725,315.0,-22.7,69.2,CP
57,17,8.825,315.0,-22.7,69.2,CP
57,18,8.525,315.0,-22.7,69.2,CP
57,19,9.375,315.0,-22.7,69.2,CP
57,20,10.675,315.0,-22.7,69.2,CP
57,21,9.65,315.0,-22.7,69.2,CP
57,22,8.35,315.0,-22.7,69.2,CP
57,23,6.45,315.0,-22.7,69.2,CP
64,0,3.4,315.0,-22.7,70.8,CP
64,1,3.3,315.0,-22.7,70.8,CP
64,2,3.4,315.0,-22.7,70.8,CP
64,3,3.5,315.0,-22.7,70.8,CP
64,4,3.45,315.0,-22.7,70.8,CP
64,5,4.25,315.0,-22.7,70.8,CP
64,6,2.7,315.0,-22.7,70.8,CP
64,7,1.95,315.0,-22.7,70.8,CP
64,8,2.05,315.0,-22.7,70.8,CP
64,9,3.95,315.0,-22.7,70.8,CP
64,10,4.8,315.0,-22.7,70.8,CP
64,11,5.2,315.0,-22.7,70.8,CP
64,12,5.775,315.0,-22.7,70.8,CP
64,13,6.125,315.0,-22.7,70.8,CP
64,14,6.75,315.0,-22.7,70.8,CP
64,15,8.1,315.0,-22.7,70.8,CP
64,16,9.225,315.0,-22.7,70.8,CP
64,17,10.075,315.0,-22.7,70.8,CP
64,18,10.775,315.0,-22.7,70.8,CP
64,19,11.525,315.0,-22.7,70.8,CP
64,20,10.563,315.0,-22.7,70.8,CP
64,21,9.825,315.0,-22.7,70.8,CP
64,22,7.65,315.0,-22.7,70.8,CP
64,23,5.2,315.0,-22.7,70.8,CP
69,0,2.75,315.0,-22.7,70.1,CP
69,1,2.45,315.0,-22.7,70.1,CP
69,2,2.55,315.0,-22.7,70.1,CP
69,3,2.25,315.0,-22.7,70.1,CP
69,4,2.3,315.0,-22.7,70.1,CP
69,5,3.0,315.0,-22.7,70.1,CP
69,6,1.95,315.0,-22.7,70.1,CP
69,7,1.95,315.0,-22.7,70.1,CP
69,8,3.25,315.0,-22.7,70.1,CP
69,9,4.75,315.0,-22.7,70.1,CP
69,10,4.913,315.0,-22.7,70.1,CP
69,11,5.975,315.0,-22.7,70.1,CP
69,12,6.575,315.0,-22.7,70.1,CP
69,13,7.45,315.0,-22.7,70.1,CP
69,14,9.025,315.0,-22.7,70.1,CP
69,15,9.175,315.0,-22.7,70.1,CP
69,16,9.475,315.0,-22.7,70.1,CP
69,17,8.95,315.0,-22.7,70.1,CP
69,18,9.175,315.0,-22.7,70.1,CP
69,19,9.35,315.0,-22.7,70.1,CP
69,20,10.2,315.0,-22.7,70.1,CP
69,21,8.05,315.0,-22.7,70.1,CP
69,22,5.1,315.0,-22.7,70.1,CP
70,0,2.75,315.0,-22.7,69.5,CP
70,1,2.55,315.0,-22.7,69.5,CP
70,2,2.6,315.0,-22.7,69.5,CP
70,3,2.65,315.0,-22.7,69.5,CP
70,4,2.7,315.0,-22.7,69.5,CP
70,5,2.65,315.0,-22.7,69.5,CP
70,6,2.65,315.0,-22.7,69.5,CP
70,7,2.1,315.0,-22.7,69.5,CP
70,8,2.2,315.0,-22.7,69.5,CP
70,9,3.65,315.0,-22.7,69.5,CP
70,10,4.35,315.0,-22.7,69.5,CP
70,11,4.863,315.0,-22.7,69.5,CP
70,12,5.375,315.0,-22.7,69.5,CP
70,13,6.85,315.0,-22.7,69.5,CP
70,14,8.325,315.0,-22.7,69.5,CP
70,15,7.125,315.0,-22.7,69.5,CP
70,16,7.025,315.0,-22.7,69.5,CP
70,17,7.725,315.0,-22.7,69.5,CP
70,18,8.175,315.0,-22.7,69.5,CP
70,19,8.725,315.0,-22.7,69.5,CP
70,20,8.075,315.0,-22.7,69.5,CP
70,21,8.175,315.0,-22.7,69.5,CP
70,22,7.05,315.0,-22.7,69.5,CP
70,23,6.3,315.0,-22.7,69.5,CP
72,0,4.1,315.0,-22.7,70.0,CP
72,1,3.6,315.0,-22.7,70.0,CP
72,2,2.95,315.0,-22.7,70.0,CP
72,3,2.7,315.0,-22.7,70.0,CP
72,4,2.55,315.0,-22.7,70.0,CP
72,5,2.75,315.0,-22.7,70.0,CP
72,6,2.35,315.0,-22.7,70.0,CP
72,7,2.0,315.0,-22.7,70.0,CP
72,8,2.05,315.0,-22.7,70.0,CP
72,9,3.55,315.0,-22.7,70.0,CP
72,10,4.675,315.0,-22.7,70.0,CP
72,11,4.813,315.0,-22.7,70.0,CP
72,12,5.875,315.0,-22.7,70.0,CP
72,13,7.125,315.0,-22.7,70.0,CP
72,14,7.275,315.0,-22.7,70.0,CP
72,15,8.275,315.0,-22.7,70.0,CP
72,16,8.975,315.0,-22.7,70.0,CP
72,17,9.125,315.0,-22.7,70.0,CP
72,18,9.625,315.0,-22.7,70.0,CP
72,19,9.775,315.0,-22.7,70.0,CP
72,20,9.975,315.0,-22.7,70.0,CP
72,21,8.9,315.0,-22.7,70.0,CP
72,22,8.75,315.0,-22.7,70.0,CP
72,23,9.3,315.0,-22.7,70.0,CP
77,0,3.1,315.0,-22.7,69.3,CP
77,1,3.0,315.0,-22.7,69.3,CP
77,2,3.2,315.0,-22.7,69.3,CP
77,3,3.15,315.0,-22.7,69.3,CP
77,4,3.5,315.0,-22.7,69.3,CP
77,5,3.4,315.0,-22.7,69.3,CP
77,6,3.0,315.0,-22.7,69.3,CP
77,7,1.8,315.0,-22.7,69.3,CP
77,8,1.85,315.0,-22.7,69.3,CP
77,9,3.2,315.0,-22.7,69.3,CP
77,10,4.95,315.0,-22.7,69.3,CP
77,11,5.525,315.0,-22.7,69.3,CP
77,12,6.625,315.0,-22.7,69.3,CP
77,13,7.225,315.0,-22.7,69.3,CP
77,14,7.65,315.0,-22.7,69.3,CP
77,15,6.9,315.0,-22.7,69.3,CP
77,16,7.575,315.0,-22.7,69.3,CP
