DayOfYear,Hour,foF2,Longitude,Latitude,F10.7,Station,foF2_C,foF2_U
338,0,6.850,315.000,-22.700,67.600,CP,6.393,6.247
338,1,5.450,315.000,-22.700,67.600,CP,6.055,5.858
338,11,9.925,315.000,-22.700,67.600,CP,6.507,6.205
339,23,8.000,315.000,-22.700,68.600,CP,6.961,6.752
339,0,9.050,315.000,-22.700,68.600,CP,6.450,6.231
339,1,9.650,315.000,-22.700,68.600,CP,6.126,5.850
340,23,4.825,315.000,-22.700,68.300,CP,7.003,6.730
340,0,6.150,315.000,-22.700,68.300,CP,6.506,6.216
340,1,7.200,315.000,-22.700,68.300,CP,6.197,5.841
340,11,5.950,315.000,-22.700,68.300,CP,6.552,6.231
341,23,5.550,315.000,-22.700,68.200,CP,7.044,6.708
341,0,3.850,315.000,-22.700,68.200,CP,6.563,6.201
343,23,7.675,315.000,-22.700,68.600,CP,7.128,6.663
343,0,8.625,315.000,-22.700,68.600,CP,6.676,6.170
343,1,9.700,315.000,-22.700,68.600,CP,6.411,5.815
344,23,4.600,315.000,-22.700,68.400,CP,7.169,6.641
344,0,4.650,315.000,-22.700,68.400,CP,6.732,6.154
344,1,4.300,315.000,-22.700,68.400,CP,6.482,5.807
344,11,7.300,315.000,-22.700,68.400,CP,6.643,6.283
344,12,8.625,315.000,-22.700,68.400,CP,6.676,6.726
344,13,9.650,315.000,-22.700,68.400,CP,7.158,7.443
345,23,5.800,315.000,-22.700,68.600,CP,7.211,6.619
345,0,2.700,315.000,-22.700,68.600,CP,6.789,6.139
345,1,3.800,315.000,-22.700,68.600,CP,6.554,5.798
345,11,8.050,315.000,-22.700,68.600,CP,6.666,6.296
345,12,9.200,315.000,-22.700,68.600,CP,6.704,6.737
345,13,10.075,315.000,-22.700,68.600,CP,7.186,7.443
346,23,6.300,315.000,-22.700,68.300,CP,7.252,6.597
346,0,4.700,315.000,-22.700,68.300,CP,6.845,6.123
346,1,4.600,315.000,-22.700,68.300,CP,6.625,5.789
346,11,6.575,315.000,-22.700,68.300,CP,6.689,6.309
346,12,8.100,315.000,-22.700,68.300,CP,6.732,6.748
346,13,9.450,315.000,-22.700,68.300,CP,7.214,7.443
347,23,3.150,315.000,-22.700,66.800,CP,7.294,6.575
347,0,3.250,315.000,-22.700,66.800,CP,6.902,6.108
347,1,2.600,315.000,-22.700,66.800,CP,6.696,5.781
347,11,7.900,315.000,-22.700,66.800,CP,6.711,6.323
347,12,8.825,315.000,-22.700,66.800,CP,6.760,6.758
347,13,9.425,315.000,-22.700,66.800,CP,7.242,7.443
348,23,4.450,315.000,-22.700,68.100,CP,7.336,6.552
348,0,2.950,315.000,-22.700,68.100,CP,6.959,6.093
348,1,2.850,315.000,-22.700,68.100,CP,6.768,5.772
348,11,8.675,315.000,-22.700,68.100,CP,6.734,6.336
348,12,9.300,315.000,-22.700,68.100,CP,6.788,6.769
348,13,10.400,315.000,-22.700,68.100,CP,7.271,7.443
349,23,5.050,315.000,-22.700,68.800,CP,7.377,6.530
349,0,4.450,315.000,-22.700,68.800,CP,7.015,6.077
349,1,4.100,315.000,-22.700,68.800,CP,6.839,5.763
349,11,8.225,315.000,-22.700,68.800,CP,6.757,6.349
349,12,9.150,315.000,-22.700,68.800,CP,6.817,6.780
349,13,9.150,315.000,-22.700,68.800,CP,7.299,7.443
350,23,3.700,315.000,-22.700,67.700,CP,7.314,6.517
350,0,3.750,315.000,-22.700,67.700,CP,6.956,6.062
350,1,3.850,315.000,-22.700,67.700,CP,6.776,5.747
350,11,8.300,315.000,-22.700,67.700,CP,6.717,6.314
350,12,9.000,315.000,-22.700,67.700,CP,6.779,6.743
350,13,9.800,315.000,-22.700,67.700,CP,7.256,7.408
351,23,5.450,315.000,-22.700,68.200,CP,7.251,6.503
351,0,4.550,315.000,-22.700,68.200,CP,6.897,6.046
351,1,4.050,315.000,-22.700,68.200,CP,6.712,5.731
351,11,7.200,315.000,-22.700,68.200,CP,6.676,6.280
351,12,8.250,315.000,-22.700,68.200,CP,6.741,6.706
351,13,9.550,315.000,-22.700,68.200,CP,7.213,7.373
352,23,6.050,315.000,-22.700,68.000,CP,7.187,6.489
352,0,4.300,315.000,-22.700,68.000,CP,6.837,6.031
352,1,3.800,315.000,-22.700,68.000,CP,6.648,5.715
352,11,6.750,315.000,-22.700,68.000,CP,6.636,6.245
352,12,7.500,315.000,-22.700,68.000,CP,6.703,6.669
352,13,8.550,315.000,-22.700,68.000,CP,7.170,7.338
353,23,5.300,315.000,-22.700,67.700,CP,7.124,6.476
353,0,5.300,315.000,-22.700,67.700,CP,6.778,6.015
353,1,5.350,315.000,-22.700,67.700,CP,6.585,5.698
353,11,7.550,315.000,-22.700,67.700,CP,6.596,6.211
353,12,8.000,315.000,-22.700,67.700,CP,6.665,6.632
353,13,9.550,315.000,-22.700,67.700,CP,7.127,7.303
354,23,5.250,315.000,-22.700,67.700,CP,7.061,6.462
354,0,4.300,315.000,-22.700,67.700,CP,6.719,6.000
354,1,3.950,315.000,-22.700,67.700,CP,6.521,5.682
354,11,7.950,315.000,-22.700,67.700,CP,6.555,6.176
354,12,8.550,315.000,-22.700,67.700,CP,6.628,6.595
354,13,9.525,315.000,-22.700,67.700,CP,7.083,7.269
355,23,4.100,315.000,-22.700,68.400,CP,6.997,6.449
355,0,3.750,315.000,-22.700,68.400,CP,6.659,5.985
355,1,3.700,315.000,-22.700,68.400,CP,6.457,5.666
355,11,7.425,315.000,-22.700,68.400,CP,6.515,6.141
355,12,8.775,315.000,-22.700,68.400,CP,6.590,6.558
355,13,9.750,315.000,-22.700,68.400,CP,7.040,7.234
357,23,5.250,315.000,-22.700,70.200,CP,6.871,6.422
357,0,5.250,315.000,-22.700,70.200,CP,6.541,5.954
357,1,5.400,315.000,-22.700,70.200,CP,6.330,5.634
357,11,7.850,315.000,-22.700,70.200,CP,6.434,6.072
357,12,8.250,315.000,-22.700,70.200,CP,6.514,6.484
357,13,9.400,315.000,-22.700,70.200,CP,6.954,7.164
358,23,3.750,315.000,-22.700,70.300,CP,6.807,6.408
358,0,3.100,315.000,-22.700,70.300,CP,6.482,5.938
358,1,5.450,315.000,-22.700,70.300,CP,6.266,5.617
358,11,7.450,315.000,-22.700,70.300,CP,6.394,6.038
358,12,8.450,315.000,-22.700,70.300,CP,6.477,6.448
358,13,9.150,315.000,-22.700,70.300,CP,6.911,7.129
359,23,4.700,315.000,-22.700,69.800,CP,6.744,6.395
359,0,4.550,315.000,-22.700,69.800,CP,6.422,5.923
359,1,4.800,315.000,-22.700,69.800,CP,6.203,5.601
359,11,7.600,315.000,-22.700,69.800,CP,6.353,6.003
359,12,8.500,315.000,-22.700,69.800,CP,6.439,6.411
359,13,9.725,315.000,-22.700,69.800,CP,6.868,7.094
360,23,4.050,315.000,-22.700,69.700,CP,6.681,6.381
360,0,4.200,315.000,-22.700,69.700,CP,6.363,5.908
360,1,4.100,315.000,-22.700,69.700,CP,6.139,5.585
360,11,7.400,315.000,-22.700,69.700,CP,6.313,5.969
360,12,8.675,315.000,-22.700,69.700,CP,6.401,6.374
360,13,9.550,315.000,-22.700,69.700,CP,6.825,7.059
361,23,4.200,315.000,-22.700,70.100,CP,6.617,6.367
361,0,4.300,315.000,-22.700,70.100,CP,6.304,5.892
361,1,3.400,315.000,-22.700,70.100,CP,6.075,5.569
361,11,8.000,315.000,-22.700,70.100,CP,6.273,5.934
361,12,8.650,315.000,-22.700,70.100,CP,6.363,6.337
361,13,9.550,315.000,-22.700,70.100,CP,6.782,7.025
362,23,4.000,315.000,-22.700,69.800,CP,6.554,6.354
362,0,3.500,315.000,-22.700,69.800,CP,6.244,5.877
362,1,3.400,315.000,-22.700,69.800,CP,6.012,5.553
362,11,7.300,315.000,-22.700,69.800,CP,6.232,5.899
362,12,8.150,315.000,-22.700,69.800,CP,6.325,6.300
362,13,9.200,315.000,-22.700,69.800,CP,6.739,6.990
363,23,3.500,315.000,-22.700,69.600,CP,6.491,6.340
363,0,3.300,315.000,-22.700,69.600,CP,6.185,5.861
363,1,3.400,315.000,-22.700,69.600,CP,5.948,5.536
363,11,7.800,315.000,-22.700,69.600,CP,6.192,5.865
363,12,8.800,315.000,-22.700,69.600,CP,6.287,6.263
363,13,9.150,315.000,-22.700,69.600,CP,6.696,6.955
364,23,4.800,315.000,-22.700,68.600,CP,6.427,6.327
364,0,5.000,315.000,-22.700,68.600,CP,6.126,5.846
364,1,5.000,315.000,-22.700,68.600,CP,5.884,5.520
364,11,7.300,315.000,-22.700,68.600,CP,6.151,5.830
364,12,7.875,315.000,-22.700,68.600,CP,6.250,6.226
364,13,8.100,315.000,-22.700,68.600,CP,6.652,6.920
365,23,3.750,315.000,-22.700,68.200,CP,6.364,6.313
365,0,3.200,315.000,-22.700,68.200,CP,6.066,5.831
365,1,3.800,315.000,-22.700,68.200,CP,5.821,5.504
365,11,7.550,315.000,-22.700,68.200,CP,6.111,5.796
365,12,8.100,315.000,-22.700,68.200,CP,6.212,6.189
365,13,8.800,315.000,-22.700,68.200,CP,6.609,6.885
1,23,3.700,273.000,30.500,69.500,ElginAB,3.872,3.606
1,0,4.150,273.000,30.500,69.500,ElginAB,2.956,2.638
1,1,3.950,273.000,30.500,69.500,ElginAB,2.455,1.988
1,11,5.525,273.000,30.500,69.500,ElginAB,2.820,2.260
1,12,5.763,273.000,30.500,69.500,ElginAB,3.105,2.774
1,13,5.075,273.000,30.500,69.500,ElginAB,3.927,3.600
2,23,3.625,273.000,30.500,72.700,ElginAB,3.867,3.612
2,0,3.375,273.000,30.500,72.700,ElginAB,2.955,2.639
2,1,3.950,273.000,30.500,72.700,ElginAB,2.459,1.982
2,11,5.157,273.000,30.500,72.700,ElginAB,2.827,2.244
2,12,5.207,273.000,30.500,72.700,ElginAB,3.101,2.756
2,13,5.188,273.000,30.500,72.700,ElginAB,3.910,3.582
3,23,2.725,273.000,30.500,70.200,ElginAB,3.862,3.617
3,0,3.600,273.000,30.500,70.200,ElginAB,2.955,2.640
3,1,3.725,273.000,30.500,70.200,ElginAB,2.463,1.976
3,11,5.438,273.000,30.500,70.200,ElginAB,2.834,2.228
3,12,5.313,273.000,30.500,70.200,ElginAB,3.097,2.739
3,13,5.113,273.000,30.500,70.200,ElginAB,3.894,3.564
4,23,3.225,273.000,30.500,69.100,ElginAB,3.857,3.623
4,0,3.350,273.000,30.500,69.100,ElginAB,2.955,2.642
4,1,3.525,273.000,30.500,69.100,ElginAB,2.467,1.970
4,11,4.675,273.000,30.500,69.100,ElginAB,2.840,2.211
4,12,5.263,273.000,30.500,69.100,ElginAB,3.093,2.721
4,13,5.413,273.000,30.500,69.100,ElginAB,3.877,3.546
5,23,4.775,273.000,30.500,68.800,ElginAB,3.852,3.629
5,0,4.075,273.000,30.500,68.800,ElginAB,2.954,2.643
5,1,4.475,273.000,30.500,68.800,ElginAB,2.471,1.965
5,11,5.638,273.000,30.500,68.800,ElginAB,2.847,2.195
5,12,5.500,273.000,30.500,68.800,ElginAB,3.090,2.703
5,13,5.400,273.000,30.500,68.800,ElginAB,3.861,3.528
6,23,5.150,273.000,30.500,69.600,ElginAB,3.847,3.635
6,0,4.925,273.000,30.500,69.600,ElginAB,2.954,2.644
6,1,4.775,273.000,30.500,69.600,ElginAB,2.474,1.959
6,11,5.525,273.000,30.500,69.600,ElginAB,2.854,2.179
6,12,5.788,273.000,30.500,69.600,ElginAB,3.086,2.686
6,13,5.075,273.000,30.500,69.600,ElginAB,3.844,3.510
7,23,3.900,273.000,30.500,69.100,ElginAB,3.842,3.641
7,0,3.700,273.000,30.500,69.100,ElginAB,2.953,2.645
7,1,4.050,273.000,30.500,69.100,ElginAB,2.478,1.953
7,11,6.013,273.000,30.500,69.100,ElginAB,2.861,2.163
7,12,4.863,273.000,30.500,69.100,ElginAB,3.082,2.668
7,13,5.213,273.000,30.500,69.100,ElginAB,3.828,3.492
8,23,4.600,273.000,30.500,69.000,ElginAB,3.837,3.646
8,0,4.325,273.000,30.500,69.000,ElginAB,2.953,2.646
8,1,4.550,273.000,30.500,69.000,ElginAB,2.482,1.947
8,11,5.731,273.000,30.500,69.000,ElginAB,2.868,2.146
8,12,4.950,273.000,30.500,69.000,ElginAB,3.078,2.650
8,13,5.063,273.000,30.500,69.000,ElginAB,3.811,3.474
9,23,4.625,273.000,30.500,69.200,ElginAB,3.832,3.652
9,0,3.925,273.000,30.500,69.200,ElginAB,2.953,2.647
9,1,4.300,273.000,30.500,69.200,ElginAB,2.486,1.941
9,11,5.038,273.000,30.500,69.200,ElginAB,2.875,2.130
9,12,4.900,273.000,30.500,69.200,ElginAB,3.074,2.632
9,13,4.838,273.000,30.500,69.200,ElginAB,3.795,3.456
10,23,3.950,273.000,30.500,67.800,ElginAB,3.827,3.658
10,0,4.225,273.000,30.500,67.800,ElginAB,2.952,2.648
10,1,4.400,273.000,30.500,67.800,ElginAB,2.490,1.935
10,11,5.638,273.000,30.500,67.800,ElginAB,2.881,2.114
10,12,5.438,273.000,30.500,67.800,ElginAB,3.070,2.615
10,13,4.938,273.000,30.500,67.800,ElginAB,3.778,3.438
11,23,4.100,273.000,30.500,65.900,ElginAB,3.822,3.664
11,0,4.050,273.000,30.500,65.900,ElginAB,2.952,2.649
11,1,3.350,273.000,30.500,65.900,ElginAB,2.493,1.929
11,11,5.375,273.000,30.500,65.900,ElginAB,2.888,2.097
11,12,4.825,273.000,30.500,65.900,ElginAB,3.066,2.597
11,13,4.750,273.000,30.500,65.900,ElginAB,3.762,3.420
12,23,4.275,273.000,30.500,67.300,ElginAB,3.818,3.670
12,0,4.375,273.000,30.500,67.300,ElginAB,2.952,2.650
12,1,4.275,273.000,30.500,67.300,ElginAB,2.497,1.923
12,11,5.513,273.000,30.500,67.300,ElginAB,2.895,2.081
12,12,5.238,273.000,30.500,67.300,ElginAB,3.063,2.579
12,13,5.238,273.000,30.500,67.300,ElginAB,3.745,3.402
13,23,2.950,273.000,30.500,66.600,ElginAB,3.813,3.675
13,0,3.500,273.000,30.500,66.600,ElginAB,2.951,2.651
13,1,3.950,273.000,30.500,66.600,ElginAB,2.501,1.917
13,11,5.063,273.000,30.500,66.600,ElginAB,2.902,2.065
13,12,5.375,273.000,30.500,66.600,ElginAB,3.059,2.562
13,13,4.925,273.000,30.500,66.600,ElginAB,3.728,3.384
14,23,3.475,273.000,30.500,67.800,ElginAB,3.808,3.681
14,0,3.575,273.000,30.500,67.800,ElginAB,2.951,2.652
14,1,3.575,273.000,30.500,67.800,ElginAB,2.505,1.911
14,11,5.263,273.000,30.500,67.800,ElginAB,2.909,2.048
14,12,5.513,273.000,30.500,67.800,ElginAB,3.055,2.544
14,13,5.038,273.000,30.500,67.800,ElginAB,3.712,3.366
15,23,3.325,273.000,30.500,67.300,ElginAB,3.803,3.687
15,0,3.775,273.000,30.500,67.300,ElginAB,2.950,2.654
15,1,3.625,273.000,30.500,67.300,ElginAB,2.509,1.905
15,11,4.850,273.000,30.500,67.300,ElginAB,2.916,2.032
15,12,5.538,273.000,30.500,67.300,ElginAB,3.051,2.526
15,13,4.988,273.000,30.500,67.300,ElginAB,3.695,3.348
16,23,3.350,273.000,30.500,67.500,ElginAB,3.832,3.715
16,0,4.125,273.000,30.500,67.500,ElginAB,2.974,2.689
16,1,4.300,273.000,30.500,67.500,ElginAB,2.520,1.941
16,11,5.307,273.000,30.500,67.500,ElginAB,2.911,2.052
16,12,5.300,273.000,30.500,67.500,ElginAB,3.057,2.548
16,13,5.775,273.000,30.500,67.500,ElginAB,3.706,3.366
17,23,4.100,273.000,30.500,66.400,ElginAB,3.861,3.743
17,0,4.225,273.000,30.500,66.400,ElginAB,2.997,2.724
17,1,4.050,273.000,30.500,66.400,ElginAB,2.531,1.977
17,11,5.150,273.000,30.500,66.400,ElginAB,2.907,2.072
17,12,4.863,273.000,30.500,66.400,ElginAB,3.062,2.569
17,13,5.150,273.000,30.500,66.400,ElginAB,3.717,3.384
18,23,3.900,273.000,30.500,66.600,ElginAB,3.890,3.771
18,0,3.575,273.000,30.500,66.600,ElginAB,3.020,2.759
18,1,3.650,273.000,30.500,66.600,ElginAB,2.542,2.012
18,11,5.150,273.000,30.500,66.600,ElginAB,2.903,2.091
18,12,5.200,273.000,30.500,66.600,ElginAB,3.068,2.590
18,13,4.813,273.000,30.500,66.600,ElginAB,3.728,3.401
19,23,3.175,273.000,30.500,67.400,ElginAB,3.919,3.799
19,0,3.425,273.000,30.500,67.400,ElginAB,3.043,2.794
19,1,3.925,273.000,30.500,67.400,ElginAB,2.553,2.048
19,11,5.138,273.000,30.500,67.400,ElginAB,2.899,2.111
19,12,4.938,273.000,30.500,67.400,ElginAB,3.074,2.612
19,13,5.188,273.000,30.500,67.400,ElginAB,3.739,3.419
20,23,3.725,273.000,30.500,67.000,ElginAB,3.948,3.827
20,0,3.625,273.000,30.500,67.000,ElginAB,3.066,2.829
20,1,3.825,273.000,30.500,67.000,ElginAB,2.564,2.084
20,11,6.188,273.000,30.500,67.000,ElginAB,2.894,2.131
20,12,5.113,273.000,30.500,67.000,ElginAB,3.079,2.633
20,13,4.850,273.000,30.500,67.000,ElginAB,3.750,3.437
21,23,3.375,273.000,30.500,67.700,ElginAB,3.978,3.854
21,0,3.650,273.000,30.500,67.700,ElginAB,3.089,2.864
21,1,3.800,273.000,30.500,67.700,ElginAB,2.576,2.120
21,11,5.907,273.000,30.500,67.700,ElginAB,2.890,2.150
21,12,5.463,273.000,30.500,67.700,ElginAB,3.085,2.655
21,13,5.163,273.000,30.500,67.700,ElginAB,3.761,3.455
22,23,3.325,273.000,30.500,68.500,ElginAB,4.007,3.882
22,0,3.225,273.000,30.500,68.500,ElginAB,3.112,2.899
22,1,3.225,273.000,30.500,68.500,ElginAB,2.587,2.155
22,11,5.413,273.000,30.500,68.500,ElginAB,2.886,2.170
22,12,5.813,273.000,30.500,68.500,ElginAB,3.090,2.676
22,13,4.800,273.000,30.500,68.500,ElginAB,3.772,3.472
23,23,3.800,273.000,30.500,69.300,ElginAB,4.036,3.910
23,0,3.675,273.000,30.500,69.300,ElginAB,3.135,2.934
23,1,4.075,273.000,30.500,69.300,ElginAB,2.598,2.191
23,11,5.800,273.000,30.500,69.300,ElginAB,2.881,2.190
23,12,6.250,273.000,30.500,69.300,ElginAB,3.096,2.698
23,13,5.438,273.000,30.500,69.300,ElginAB,3.782,3.490
24,23,3.475,273.000,30.500,70.200,ElginAB,4.065,3.938
24,0,3.275,273.000,30.500,70.200,ElginAB,3.158,2.969
24,1,3.825,273.000,30.500,70.200,ElginAB,2.609,2.227
24,11,6.481,273.000,30.500,70.200,ElginAB,2.877,2.209
24,12,6.500,273.000,30.500,70.200,ElginAB,3.102,2.719
24,13,5.432,273.000,30.500,70.200,ElginAB,3.793,3.508
25,23,3.400,273.000,30.500,72.700,ElginAB,4.094,3.966
25,0,3.200,273.000,30.500,72.700,ElginAB,3.181,3.004
25,1,3.450,273.000,30.500,72.700,ElginAB,2.620,2.262
25,11,6.238,273.000,30.500,72.700,ElginAB,2.873,2.229
25,12,6.025,273.000,30.500,72.700,ElginAB,3.107,2.740
25,13,5.638,273.000,30.500,72.700,ElginAB,3.804,3.526
26,23,4.075,273.000,30.500,74.300,ElginAB,4.123,3.994
26,0,3.850,273.000,30.500,74.300,ElginAB,3.204,3.039
26,1,3.825,273.000,30.500,74.300,ElginAB,2.631,2.298
26,11,6.313,273.000,30.500,74.300,ElginAB,2.869,2.249
26,12,5.238,273.000,30.500,74.300,ElginAB,3.113,2.762
26,13,4.963,273.000,30.500,74.300,ElginAB,3.815,3.543
27,23,3.300,273.000,30.500,72.800,ElginAB,4.152,4.022
27,0,3.450,273.000,30.500,72.800,ElginAB,3.227,3.074
27,1,3.650,273.000,30.500,72.800,ElginAB,2.642,2.334
27,11,5.100,273.000,30.500,72.800,ElginAB,2.864,2.268
27,12,5.288,273.000,30.500,72.800,ElginAB,3.118,2.783
27,13,5.538,273.000,30.500,72.800,ElginAB,3.826,3.561
28,23,4.100,273.000,30.500,73.500,ElginAB,4.181,4.050
28,0,3.850,273.000,30.500,73.500,ElginAB,3.250,3.110
28,1,3.700,273.000,30.500,73.500,ElginAB,2.654,2.369
28,11,5.463,273.000,30.500,73.500,ElginAB,2.860,2.288
28,12,4.988,273.000,30.500,73.500,ElginAB,3.124,2.805
28,13,4.988,273.000,30.500,73.500,ElginAB,3.837,3.579
29,23,3.150,273.000,30.500,70.900,ElginAB,4.211,4.078
29,0,3.625,273.000,30.500,70.900,ElginAB,3.273,3.145
29,1,3.600,273.000,30.500,70.900,ElginAB,2.665,2.405
29,11,5.538,273.000,30.500,70.900,ElginAB,2.856,2.308
29,12,5.038,273.000,30.500,70.900,ElginAB,3.130,2.826
29,13,5.338,273.000,30.500,70.900,ElginAB,3.848,3.596
30,23,3.250,273.000,30.500,71.400,ElginAB,4.240,4.106
30,0,3.300,273.000,30.500,71.400,ElginAB,3.296,3.180
30,1,3.075,273.000,30.500,71.400,ElginAB,2.676,2.441
30,11,5.263,273.000,30.500,71.400,ElginAB,2.851,2.327
30,12,4.863,273.000,30.500,71.400,ElginAB,3.135,2.848
30,13,4.763,273.000,30.500,71.400,ElginAB,3.859,3.614
31,23,2.875,273.000,30.500,70.000,ElginAB,4.269,4.133
31,0,3.025,273.000,30.500,70.000,ElginAB,3.320,3.215
31,1,3.050,273.000,30.500,70.000,ElginAB,2.687,2.477
31,11,4.913,273.000,30.500,70.000,ElginAB,2.847,2.347
31,12,5.625,273.000,30.500,70.000,ElginAB,3.141,2.869
31,13,5.938,273.000,30.500,70.000,ElginAB,3.869,3.632
32,23,2.775,273.000,30.500,70.000,ElginAB,4.298,4.161
32,0,3.150,273.000,30.500,70.000,ElginAB,3.343,3.250
32,1,3.450,273.000,30.500,70.000,ElginAB,2.698,2.512
32,11,6.113,273.000,30.500,70.000,ElginAB,2.843,2.367
32,12,6.338,273.000,30.500,70.000,ElginAB,3.147,2.890
32,13,6.632,273.000,30.500,70.000,ElginAB,3.880,3.650
33,23,3.450,273.000,30.500,68.800,ElginAB,4.327,4.189
33,0,3.700,273.000,30.500,68.800,ElginAB,3.366,3.285
33,1,4.150,273.000,30.500,68.800,ElginAB,2.709,2.548
33,11,6.063,273.000,30.500,68.800,ElginAB,2.839,2.387
33,12,7.113,273.000,30.500,68.800,ElginAB,3.152,2.912
33,13,6.513,273.000,30.500,68.800,ElginAB,3.891,3.667
34,23,3.625,273.000,30.500,69.100,ElginAB,4.356,4.217
34,0,3.300,273.000,30.500,69.100,ElginAB,3.389,3.320
34,1,3.725,273.000,30.500,69.100,ElginAB,2.720,2.584
34,11,5.738,273.000,30.500,69.100,ElginAB,2.834,2.406
34,12,6.013,273.000,30.500,69.100,ElginAB,3.158,2.933
34,13,5.250,273.000,30.500,69.100,ElginAB,3.902,3.685
35,23,3.375,273.000,30.500,68.700,ElginAB,4.385,4.245
35,0,3.375,273.000,30.500,68.700,ElginAB,3.412,3.355
35,1,3.600,273.000,30.500,68.700,ElginAB,2.731,2.619
35,11,5.663,273.000,30.500,68.700,ElginAB,2.830,2.426
35,12,6.606,273.000,30.500,68.700,ElginAB,3.163,2.955
35,13,5.063,273.000,30.500,68.700,ElginAB,3.913,3.703
36,23,3.050,273.000,30.500,68.700,ElginAB,4.414,4.273
36,0,3.200,273.000,30.500,68.700,ElginAB,3.435,3.390
36,1,4.000,273.000,30.500,68.700,ElginAB,2.743,2.655
36,11,5.388,273.000,30.500,68.700,ElginAB,2.826,2.446
36,12,5.563,273.000,30.500,68.700,ElginAB,3.169,2.976
36,13,4.675,273.000,30.500,68.700,ElginAB,3.924,3.721
37,23,3.075,273.000,30.500,67.900,ElginAB,4.444,4.301
37,0,3.225,273.000,30.500,67.900,ElginAB,3.458,3.425
37,1,3.425,273.000,30.500,67.900,ElginAB,2.754,2.691
37,11,5.138,273.000,30.500,67.900,ElginAB,2.821,2.465
37,12,5.888,273.000,30.500,67.900,ElginAB,3.175,2.998
37,13,5.088,273.000,30.500,67.900,ElginAB,3.935,3.738
38,23,3.175,273.000,30.500,68.300,ElginAB,4.473,4.329
38,0,3.425,273.000,30.500,68.300,ElginAB,3.481,3.460
38,1,3.625,273.000,30.500,68.300,ElginAB,2.765,2.726
38,11,5.138,273.000,30.500,68.300,ElginAB,2.817,2.485
38,12,5.738,273.000,30.500,68.300,ElginAB,3.180,3.019
38,13,5.088,273.000,30.500,68.300,ElginAB,3.946,3.756
39,23,2.700,273.000,30.500,68.100,ElginAB,4.502,4.357
39,0,3.325,273.000,30.500,68.100,ElginAB,3.504,3.495
39,1,3.225,273.000,30.500,68.100,ElginAB,2.776,2.762
39,11,5.663,273.000,30.500,68.100,ElginAB,2.813,2.505
39,12,5.588,273.000,30.500,68.100,ElginAB,3.186,3.040
39,13,6.488,273.000,30.500,68.100,ElginAB,3.956,3.774
40,23,3.625,273.000,30.500,68.400,ElginAB,4.531,4.385
40,0,3.500,273.000,30.500,68.400,ElginAB,3.527,3.530
40,1,3.700,273.000,30.500,68.400,ElginAB,2.787,2.798
40,11,5.888,273.000,30.500,68.400,ElginAB,2.809,2.524
40,12,5.663,273.000,30.500,68.400,ElginAB,3.191,3.062
40,13,6.638,273.000,30.500,68.400,ElginAB,3.967,3.792
41,23,3.400,273.000,30.500,68.100,ElginAB,4.560,4.413
41,0,3.775,273.000,30.500,68.100,ElginAB,3.550,3.565
41,1,3.850,273.000,30.500,68.100,ElginAB,2.798,2.833
41,11,5.438,273.000,30.500,68.100,ElginAB,2.804,2.544
41,12,5.788,273.000,30.500,68.100,ElginAB,3.197,3.083
41,13,5.913,273.000,30.500,68.100,ElginAB,3.978,3.809
42,23,2.825,273.000,30.500,68.000,ElginAB,4.589,4.440
42,0,3.200,273.000,30.500,68.000,ElginAB,3.573,3.601
42,1,3.675,273.000,30.500,68.000,ElginAB,2.809,2.869
42,11,5.913,273.000,30.500,68.000,ElginAB,2.800,2.564
42,12,5.538,273.000,30.500,68.000,ElginAB,3.203,3.105
42,13,6.875,273.000,30.500,68.000,ElginAB,3.989,3.827
43,23,3.425,273.000,30.500,68.400,ElginAB,4.618,4.468
43,0,3.100,273.000,30.500,68.400,ElginAB,3.596,3.636
43,1,3.100,273.000,30.500,68.400,ElginAB,2.821,2.905
43,11,5.288,273.000,30.500,68.400,ElginAB,2.796,2.583
43,12,5.288,273.000,30.500,68.400,ElginAB,3.208,3.126
43,13,5.088,273.000,30.500,68.400,ElginAB,4.000,3.845
44,23,2.925,273.000,30.500,68.600,ElginAB,4.647,4.496
44,0,3.075,273.000,30.500,68.600,ElginAB,3.619,3.671
44,1,3.225,273.000,30.500,68.600,ElginAB,2.832,2.941
44,11,4.950,273.000,30.500,68.600,ElginAB,2.791,2.603
44,12,5.813,273.000,30.500,68.600,ElginAB,3.214,3.148
44,13,7.275,273.000,30.500,68.600,ElginAB,4.011,3.862
45,23,3.525,273.000,30.500,69.700,ElginAB,4.677,4.524
45,0,3.550,273.000,30.500,69.700,ElginAB,3.642,3.706
45,1,3.625,273.000,30.500,69.700,ElginAB,2.843,2.976
45,11,6.188,273.000,30.500,69.700,ElginAB,2.787,2.623
45,12,5.788,273.000,30.500,69.700,ElginAB,3.219,3.169
45,13,6.063,273.000,30.500,69.700,ElginAB,4.022,3.880
46,23,3.075,273.000,30.500,69.200,ElginAB,4.706,4.545
46,0,3.350,273.000,30.500,69.200,ElginAB,3.685,3.733
46,1,3.325,273.000,30.500,69.200,ElginAB,2.879,3.002
46,11,5.163,273.000,30.500,69.200,ElginAB,2.776,2.620
46,12,5.338,273.000,30.500,69.200,ElginAB,3.218,3.170
46,13,4.650,273.000,30.500,69.200,ElginAB,4.021,3.881
47,23,3.400,273.000,30.500,69.000,ElginAB,4.735,4.567
