DayOfYear,Hour,foF2,Longitude,Latitude,F10.7
6,19,5.475,292.9,18.5,69.6
6,20,4.775,292.9,18.5,69.6
6,21,5.525,292.9,18.5,69.6
6,22,5.45,292.9,18.5,69.6
6,23,5.1,292.9,18.5,69.6
6,24,4.35,292.9,18.5,69.6
7,1,4.05,292.9,18.5,69.1
7,2,4.3,292.9,18.5,69.1
7,3,2.75,292.9,18.5,69.1
7,4,2.55,292.9,18.5,69.1
7,5,2.9,292.9,18.5,69.1
7,6,3.0,292.9,18.5,69.1
7,7,3.15,292.9,18.5,69.1
7,8,3.0,292.9,18.5,69.1
7,9,3.95,292.9,18.5,69.1
7,10,4.1,292.9,18.5,69.1
7,11,2.0,292.9,18.5,69.1
7,12,3.55,292.9,18.5,69.1
7,13,4.9,292.9,18.5,69.1
7,14,4.963,292.9,18.5,69.1
7,15,4.875,292.9,18.5,69.1
7,16,4.975,292.9,18.5,69.1
7,17,5.5,292.9,18.5,69.1
7,18,5.5,292.9,18.5,69.1
7,19,4.925,292.9,18.5,69.1
7,20,5.25,292.9,18.5,69.1
7,21,6.1,292.9,18.5,69.1
7,22,6.65,292.9,18.5,69.1
7,23,4.25,292.9,18.5,69.1
7,24,3.7,292.9,18.5,69.1
8,1,3.15,292.9,18.5,69.0
8,2,6.65,292.9,18.5,69.0
8,3,3.0,292.9,18.5,69.0
8,4,3.1,292.9,18.5,69.0
8,5,3.2,292.9,18.5,69.0
8,6,2.95,292.9,18.5,69.0
8,7,3.1,292.9,18.5,69.0
8,8,3.25,292.9,18.5,69.0
8,9,3.3,292.9,18.5,69.0
8,10,2.3,292.9,18.5,69.0
8,11,2.0,292.9,18.5,69.0
8,12,3.75,292.9,18.5,69.0
8,13,5.2,292.9,18.5,69.0
8,14,6.2,292.9,18.5,69.0
8,15,4.963,292.9,18.5,69.0
8,16,4.906,292.9,18.5,69.0
8,17,5.625,292.9,18.5,69.0
8,18,5.55,292.9,18.5,69.0
8,19,5.113,292.9,18.5,69.0
8,20,5.463,292.9,18.5,69.0
8,21,5.35,292.9,18.5,69.0
8,22,6.25,292.9,18.5,69.0
8,23,4.35,292.9,18.5,69.0
8,24,3.3,292.9,18.5,69.0
9,1,3.3,292.9,18.5,69.2
9,2,3.2,292.9,18.5,69.2
9,3,3.3,292.9,18.5,69.2
9,4,3.25,292.9,18.5,69.2
9,5,3.15,292.9,18.5,69.2
9,6,3.15,292.9,18.5,69.2
9,7,3.05,292.9,18.5,69.2
9,8,2.9,292.9,18.5,69.2
9,9,2.45,292.9,18.5,69.2
9,10,2.05,292.9,18.5,69.2
9,11,2.45,292.9,18.5,69.2
9,12,3.15,292.9,18.5,69.2
9,13,4.9,292.9,18.5,69.2
9,14,5.425,292.9,18.5,69.2
9,15,4.575,292.9,18.5,69.2
9,16,4.3,292.9,18.5,69.2
9,17,4.9,292.9,18.5,69.2
9,18,6.25,292.9,18.5,69.2
9,19,4.913,292.9,18.5,69.2
9,20,5.15,292.9,18.5,69.2
9,21,4.9,292.9,18.5,69.2
9,22,4.85,292.9,18.5,69.2
9,23,6.55,292.9,18.5,69.2
9,24,4.95,292.9,18.5,69.2
10,1,3.4,292.9,18.5,67.8
10,2,3.05,292.9,18.5,67.8
10,3,2.45,292.9,18.5,67.8
10,4,2.5,292.9,18.5,67.8
10,5,2.3,292.9,18.5,67.8
10,6,2.55,292.9,18.5,67.8
10,7,2.3,292.9,18.5,67.8
10,8,2.5,292.9,18.5,67.8
10,9,5.8,292.9,18.5,67.8
10,10,2.45,292.9,18.5,67.8
10,11,2.55,292.9,18.5,67.8
10,12,3.4,292.9,18.5,67.8
10,13,4.325,292.9,18.5,67.8
10,14,4.5,292.9,18.5,67.8
10,15,4.975,292.9,18.5,67.8
10,16,4.5,292.9,18.5,67.8
10,17,4.875,292.9,18.5,67.8
10,18,4.95,292.9,18.5,67.8
10,19,4.975,292.9,18.5,67.8
10,20,4.95,292.9,18.5,67.8
10,21,4.925,292.9,18.5,67.8
10,22,5.1,292.9,18.5,67.8
10,23,4.1,292.9,18.5,67.8
10,24,3.05,292.9,18.5,67.8
