DayOfYear,Hour,foF2,Longitude,Latitude,F10.7
37,17,7.475,315.0,-22.7,
37,18,9.05,315.0,-22.7,
37,19,9.175,315.0,-22.7,
37,20,8.525,315.0,-22.7,
37,21,8.625,315.0,-22.7,
37,22,9.05,315.0,-22.7,
37,23,7.95,315.0,-22.7,
37,24,6.5,315.0,-22.7,
38,1,5.4,315.0,-22.7,
38,2,4.8,315.0,-22.7,
38,3,4.6,315.0,-22.7,
38,4,4.25,315.0,-22.7,
38,5,4.55,315.0,-22.7,
38,6,4.5,315.0,-22.7,
38,7,4.05,315.0,-22.7,
38,8,3.3,315.0,-22.7,
38,9,3.0,315.0,-22.7,
38,10,4.057,315.0,-22.7,
38,11,4.375,315.0,-22.7,
38,12,4.4,315.0,-22.7,
38,13,4.675,315.0,-22.7,
38,14,5.475,315.0,-22.7,
38,15,4.85,315.0,-22.7,
38,16,5.85,315.0,-22.7,
38,17,7.225,315.0,-22.7,
38,18,7.7,315.0,-22.7,
38,19,8.3,315.0,-22.7,
38,20,8.875,315.0,-22.7,
38,21,8.825,315.0,-22.7,
38,22,8.325,315.0,-22.7,
38,23,8.05,315.0,-22.7,
38,24,5.85,315.0,-22.7,
39,1,4.9,315.0,-22.7,
39,2,4.3,315.0,-22.7,
39,3,4.25,315.0,-22.7,
39,4,4.0,315.0,-22.7,
39,5,4.05,315.0,-22.7,
39,6,3.25,315.0,-22.7,
39,7,2.6,315.0,-22.7,
39,8,2.65,315.0,-22.7,
39,9,2.45,315.0,-22.7,
39,10,4.3,315.0,-22.7,
39,11,4.55,315.0,-22.7,
39,12,4.325,315.0,-22.7,
39,13,4.438,315.0,-22.7,
39,14,5.425,315.0,-22.7,
39,15,6.625,315.0,-22.7,
39,16,7.35,315.0,-22.7,
39,17,8.15,315.0,-22.7,
39,18,8.85,315.0,-22.7,
39,19,9.475,315.0,-22.7,
39,20,9.675,315.0,-22.7,
39,21,9.575,315.0,-22.7,
39,22,9.5,315.0,-22.7,
39,23,8.6,315.0,-22.7,
39,24,5.4,315.0,-22.7,
40,1,3.4,315.0,-22.7,
40,2,2.75,315.0,-22.7,
40,3,2.9,315.0,-22.7,
40,4,3.0,315.0,-22.7,
40,5,2.9,315.0,-22.7,
40,6,3.1,315.0,-22.7,
40,7,2.5,315.0,-22.7,
40,8,2.15,315.0,-22.7,
40,9,2.2,315.0,-22.7,
40,10,3.957,315.0,-22.7,
40,11,4.413,315.0,-22.7,
40,12,4.625,315.0,-22.7,
40,13,5.025,315.0,-22.7,
40,14,5.375,315.0,-22.7,
40,15,6.325,315.0,-22.7,
40,16,7.55,315.0,-22.7,
40,17,8.3,315.0,-22.7,
40,18,9.0,315.0,-22.7,
40,19,9.575,315.0,-22.7,
40,20,9.825,315.0,-22.7,
40,21,9.825,315.0,-22.7,
40,22,9.5,315.0,-22.7,
40,23,7.65,315.0,-22.7,
40,24,6.15,315.0,-22.7,
41,1,4.8,315.0,-22.7,
41,2,4.1,315.0,-22.7,
41,3,3.75,315.0,-22.7,
41,4,3.35,315.0,-22.7,
41,5,3.1,315.0,-22.7,
41,6,3.1,315.0,-22.7,
41,7,3.3,315.0,-22.7,
41,8,2.95,315.0,-22.7,
41,9,2.8,315.0,-22.7,
41,10,3.963,315.0,-22.7,
41,11,4.057,315.0,-22.7,
41,12,4.506,315.0,-22.7,
41,13,4.951,315.0,-22.7,
41,14,6.275,315.0,-22.7,
41,15,6.05,315.0,-22.7,
41,16,7.2,315.0,-22.7,
41,17,8.35,315.0,-22.7,
41,18,9.025,315.0,-22.7,
41,19,10.05,315.0,-22.7,
41,20,11.425,315.0,-22.7,
41,21,9.0,315.0,-22.7,
41,22,8.45,315.0,-22.7,
41,23,5.4,315.0,-22.7,
41,24,4.75,315.0,-22.7,
42,1,4.15,315.0,-22.7,
42,2,3.5,315.0,-22.7,
42,3,3.35,315.0,-22.7,
42,4,3.1,315.0,-22.7,
42,5,3.1,315.0,-22.7,
42,6,2.85,315.0,-22.7,
42,7,3.0,315.0,-22.7,
42,8,2.95,315.0,-22.7,
42,9,2.8,315.0,-22.7,
42,10,3.9,315.0,-22.7,
42,11,4.613,315.0,-22.7,
42,12,4.875,315.0,-22.7,
42,13,5.175,315.0,-22.7,
42,14,4.85,315.0,-22.7,
42,15,4.95,315.0,-22.7,
42,16,5.825,315.0,-22.7,
42,17,6.425,315.0,-22.7,
42,18,7.15,315.0,-22.7,
42,19,8.075,315.0,-22.7,
42,20,9.025,315.0,-22.7,
42,21,10.225,315.0,-22.7,
42,22,9.975,315.0,-22.7,
42,23,9.6,315.0,-22.7,
42,24,7.25,315.0,-22.7,
43,1,5.3,315.0,-22.7,
43,2,4.2,315.0,-22.7,
43,3,3.7,315.0,-22.7,
43,4,3.35,315.0,-22.7,
43,5,3.1,315.0,-22.7,
43,6,3.15,315.0,-22.7,
43,7,3.1,315.0,-22.7,
43,8,2.75,315.0,-22.7,
43,9,2.75,315.0,-22.7,
43,10,3.65,315.0,-22.7,
43,11,4.525,315.0,-22.7,
43,12,4.875,315.0,-22.7,
43,13,4.851,315.0,-22.7,
43,14,4.201,315.0,-22.7,
43,15,5.7,315.0,-22.7,
43,16,6.85,315.0,-22.7,
43,17,7.25,315.0,-22.7,
43,18,7.8,315.0,-22.7,
43,19,8.55,315.0,-22.7,
43,20,9.6,315.0,-22.7,
43,21,10.275,315.0,-22.7,
43,22,9.175,315.0,-22.7,
43,23,7.05,315.0,-22.7,
43,24,6.85,315.0,-22.7,
44,1,5.45,315.0,-22.7,
44,2,4.65,315.0,-22.7,
44,3,4.65,315.0,-22.7,
44,4,4.8,315.0,-22.7,
44,5,5.5,315.0,-22.7,
44,6,5.7,315.0,-22.7,
44,7,5.5,315.0,-22.7,
44,8,4.15,315.0,-22.7,
44,9,3.75,315.0,-22.7,
44,10,4.1,315.0,-22.7,
44,11,4.65,315.0,-22.7,
44,12,4.85,315.0,-22.7,
44,13,5.375,315.0,-22.7,
44,14,4.4,315.0,-22.7,
44,15,4.45,315.0,-22.7,
44,16,6.05,315.0,-22.7,
44,17,7.0,315.0,-22.7,
44,18,8.425,315.0,-22.7,
44,19,10.35,315.0,-22.7,
44,20,8.975,315.0,-22.7,
44,21,8.113,315.0,-22.7,
44,22,8.825,315.0,-22.7,
44,23,9.25,315.0,-22.7,
44,24,7.8,315.0,-22.7,
45,1,5.9,315.0,-22.7,
45,2,4.25,315.0,-22.7,
45,3,4.2,315.0,-22.7,
45,4,4.4,315.0,-22.7,
45,5,4.4,315.0,-22.7,
45,6,4.4,315.0,-22.7,
45,7,4.35,315.0,-22.7,
45,8,4.0,315.0,-22.7,
45,9,3.7,315.0,-22.7,
45,10,4.6,315.0,-22.7,
45,11,6.075,315.0,-22.7,
45,12,5.425,315.0,-22.7,
45,13,5.05,315.0,-22.7,
45,14,4.35,315.0,-22.7,
45,15,5.7,315.0,-22.7,
45,16,7.175,315.0,-22.7,
45,17,8.075,315.0,-22.7,
45,18,8.75,315.0,-22.7,
45,19,9.125,315.0,-22.7,
45,20,8.962,315.0,-22.7,
45,21,9.225,315.0,-22.7,
45,22,10.0,315.0,-22.7,
45,23,9.3,315.0,-22.7,
45,24,7.05,315.0,-22.7,
46,1,5.5,315.0,-22.7,
46,2,4.35,315.0,-22.7,
46,3,3.75,315.0,-22.7,
46,4,3.55,315.0,-22.7,
46,5,3.7,315.0,-22.7,
46,6,3.4,315.0,-22.7,
46,7,3.85,315.0,-22.7,
46,8,3.45,315.0,-22.7,
46,9,3.65,315.0,-22.7,
46,10,4.1,315.0,-22.7,
46,11,4.75,315.0,-22.7,
46,12,4.625,315.0,-22.7,
46,13,5.4,315.0,-22.7,
46,14,7.075,315.0,-22.7,
46,15,6.625,315.0,-22.7,
46,16,6.75,315.0,-22.7,
46,17,7.725,315.0,-22.7,
46,18,8.525,315.0,-22.7,
46,19,9.325,315.0,-22.7,
46,20,8.675,315.0,-22.7,
46,21,8.925,315.0,-22.7,
46,22,9.925,315.0,-22.7,
46,23,10.55,315.0,-22.7,
46,24,7.85,315.0,-22.7,
47,1,5.25,315.0,-22.7,
47,2,4.45,315.0,-22.7,
47,3,4.55,315.0,-22.7,
47,4,5.05,315.0,-22.7,
47,5,4.15,315.0,-22.7,
47,6,3.75,315.0,-22.7,
47,7,3.1,315.0,-22.7,
47,8,2.6,315.0,-22.7,
47,9,2.5,315.0,-22.7,
47,10,4.4,315.0,-22.7,
47,11,5.163,315.0,-22.7,
47,12,4.825,315.0,-22.7,
47,13,5.275,315.0,-22.7,
47,14,5.063,315.0,-22.7,
47,15,5.725,315.0,-22.7,
47,16,7.025,315.0,-22.7,
47,17,8.35,315.0,-22.7,
47,18,9.25,315.0,-22.7,
47,19,9.6,315.0,-22.7,
47,20,9.75,315.0,-22.7,
47,21,7.675,315.0,-22.7,
47,22,7.875,315.0,-22.7,
47,23,8.7,315.0,-22.7,
47,24,8.15,315.0,-22.7,
48,1,3.7,315.0,-22.7,
48,2,2.55,315.0,-22.7,
48,3,2.35,315.0,-22.7,
48,4,2.5,315.0,-22.7,
48,5,2.65,315.0,-22.7,
48,6,2.85,315.0,-22.7,
48,7,3.05,315.0,-22.7,
48,8,2.4,315.0,-22.7,
48,9,2.1,315.0,-22.7,
48,10,4.0,315.0,-22.7,
48,11,4.75,315.0,-22.7,
48,12,4.925,315.0,-22.7,
48,13,5.075,315.0,-22.7,
48,14,5.875,315.0,-22.7,
48,15,6.425,315.0,-22.7,
48,16,7.4,315.0,-22.7,
48,17,8.0,315.0,-22.7,
48,18,8.7,315.0,-22.7,
48,19,9.854,315.0,-22.7,
48,20,11.025,315.0,-22.7,
48,21,9.225,315.0,-22.7,
48,22,7.575,315.0,-22.7,
48,23,7.0,315.0,-22.7,
48,24,7.25,315.0,-22.7,
49,1,7.75,315.0,-22.7,
49,2,7.4,315.0,-22.7,
49,3,6.45,315.0,-22.7,
49,4,5.2,315.0,-22.7,
49,5,4.2,315.0,-22.7,
49,6,4.65,315.0,-22.7,
49,7,4.3,315.0,-22.7,
49,8,4.15,315.0,-22.7,
49,9,3.55,315.0,-22.7,
49,10,4.05,315.0,-22.7,
49,11,4.394,315.0,-22.7,
49,12,5.025,315.0,-22.7,
49,13,6.375,315.0,-22.7,
49,14,6.725,315.0,-22.7,
49,15,6.575,315.0,-22.7,
49,16,7.625,315.0,-22.7,
49,17,8.625,315.0,-22.7,
49,18,9.475,315.0,-22.7,
49,19,10.2,315.0,-22.7,
49,20,10.525,315.0,-22.7,
49,21,8.906,315.0,-22.7,
49,22,5.975,315.0,-22.7,
49,23,4.65,315.0,-22.7,
49,24,4.6,315.0,-22.7,
50,1,4.8,315.0,-22.7,
50,2,4.9,315.0,-22.7,
50,3,5.1,315.0,-22.7,
50,4,4.8,315.0,-22.7,
50,5,3.9,315.0,-22.7,
50,6,3.7,315.0,-22.7,
50,7,3.2,315.0,-22.7,
50,8,2.95,315.0,-22.7,
50,9,2.9,315.0,-22.7,
50,10,4.3,315.0,-22.7,
50,11,5.575,315.0,-22.7,
50,12,4.725,315.0,-22.7,
50,13,5.425,315.0,-22.7,
50,14,6.025,315.0,-22.7,
50,15,6.8,315.0,-22.7,
50,16,7.775,315.0,-22.7,
50,17,8.775,315.0,-22.7,
50,18,9.225,315.0,-22.7,
50,19,9.525,315.0,-22.7,
50,20,10.1,315.0,-22.7,
50,21,8.025,315.0,-22.7,
50,22,6.75,315.0,-22.7,
50,23,6.9,315.0,-22.7,
50,24,6.45,315.0,-22.7,
51,1,5.1,315.0,-22.7,
51,2,4.75,315.0,-22.7,
51,3,4.9,315.0,-22.7,
51,4,4.55,315.0,-22.7,
51,5,3.5,315.0,-22.7,
51,6,3.1,315.0,-22.7,
51,7,2.55,315.0,-22.7,
51,8,2.5,315.0,-22.7,
51,9,2.45,315.0,-22.7,
51,10,3.9,315.0,-22.7,
51,11,4.975,315.0,-22.7,
51,12,4.751,315.0,-22.7,
51,13,5.525,315.0,-22.7,
51,14,6.425,315.0,-22.7,
51,15,5.85,315.0,-22.7,
51,16,7.1,315.0,-22.7,
51,17,8.225,315.0,-22.7,
51,18,9.25,315.0,-22.7,
51,19,9.675,315.0,-22.7,
51,20,10.025,315.0,-22.7,
51,21,9.225,315.0,-22.7,
51,22,8.725,315.0,-22.7,
51,23,6.25,315.0,-22.7,
51,24,4.1,315.0,-22.7,
52,1,3.45,315.0,-22.7,
52,2,3.3,315.0,-22.7,
52,3,3.2,315.0,-22.7,
52,4,3.3,315.0,-22.7,
52,5,3.15,315.0,-22.7,
52,6,2.95,315.0,-22.7,
52,7,3.5,315.0,-22.7,
52,8,1.8,315.0,-22.7,
52,9,1.95,315.0,-22.7,
52,10,3.8,315.0,-22.7,
52,11,5.1,315.0,-22.7,
52,12,5.65,315.0,-22.7,
52,13,5.675,315.0,-22.7,
52,14,5.05,315.0,-22.7,
52,15,5.0,315.0,-22.7,
52,16,6.975,315.0,-22.7,
52,17,8.925,315.0,-22.7,
52,18,9.9,315.0,-22.7,
52,19,9.475,315.0,-22.7,
52,20,7.925,315.0,-22.7,
52,21,7.325,315.0,-22.7,
52,22,7.475,315.0,-22.7,
52,23,7.0,315.0,-22.7,
52,24,6.8,315.0,-22.7,
53,1,6.6,315.0,-22.7,
53,2,4.5,315.0,-22.7,
53,3,4.15,315.0,-22.7,
53,4,3.85,315.0,-22.7,
53,5,3.55,315.0,-22.7,
53,6,3.25,315.0,-22.7,
53,7,3.0,315.0,-22.7,
53,8,3.0,315.0,-22.7,
53,9,2.95,315.0,-22.7,
53,10,4.15,315.0,-22.7,
53,11,5.313,315.0,-22.7,
53,12,5.975,315.0,-22.7,
53,13,5.0,315.0,-22.7,
53,14,4.25,315.0,-22.7,
53,15,5.425,315.0,-22.7,
53,16,7.125,315.0,-22.7,
53,17,8.6,315.0,-22.7,
53,18,9.8,315.0,-22.7,
53,19,10.025,315.0,-22.7,
53,20,9.525,315.0,-22.7,
53,21,8.825,315.0,-22.7,
53,22,7.775,315.0,-22.7,
53,23,9.05,315.0,-22.7,
53,24,8.4,315.0,-22.7,
54,1,4.25,315.0,-22.7,
54,2,3.0,315.0,-22.7,
54,3,2.5,315.0,-22.7,
54,4,2.45,315.0,-22.7,
54,5,2.45,315.0,-22.7,
54,6,2.55,315.0,-22.7,
54,7,2.7,315.0,-22.7,
54,8,2.45,315.0,-22.7,
54,9,2.45,315.0,-22.7,
54,10,4.05,315.0,-22.7,
54,11,4.975,315.0,-22.7,
54,12,5.075,315.0,-22.7,
54,13,5.363,315.0,-22.7,
54,14,5.125,315.0,-22.7,
54,15,4.95,315.0,-22.7,
54,16,5.625,315.0,-22.7,
54,17,7.8,315.0,-22.7,
54,18,8.675,315.0,-22.7,
54,19,9.075,315.0,-22.7,
54,20,9.225,315.0,-22.7,
54,21,7.913,315.0,-22.7,
54,22,6.775,315.0,-22.7,
54,23,6.85,315.0,-22.7,
54,24,6.15,315.0,-22.7,
55,1,3.9,315.0,-22.7,
55,2,3.1,315.0,-22.7,
55,3,3.0,315.0,-22.7,
55,4,2.9,315.0,-22.7,
55,5,2.7,315.0,-22.7,
55,6,2.7,315.0,-22.7,
55,7,3.95,315.0,-22.7,
55,8,2.0,315.0,-22.7,
55,9,2.15,315.0,-22.7,
55,10,3.7,315.0,-22.7,
55,11,4.4,315.0,-22.7,
55,12,4.825,315.0,-22.7,
55,13,4.325,315.0,-22.7,
55,14,4.203,315.0,-22.7,
55,15,4.3,315.0,-22.7,
55,16,5.725,315.0,-22.7,
55,17,7.925,315.0,-22.7,
55,18,10.075,315.0,-22.7,
55,19,10.45,315.0,-22.7,
55,20,8.425,315.0,-22.7,
55,21,7.725,315.0,-22.7,
55,22,7.625,315.0,-22.7,
55,23,8.4,315.0,-22.7,
55,24,6.85,315.0,-22.7,
56,1,4.25,315.0,-22.7,
56,2,2.8,315.0,-22.7,
56,3,2.45,315.0,-22.7,
56,4,2.5,315.0,-22.7,
56,5,2.45,315.0,-22.7,
56,6,2.3,315.0,-22.7,
56,7,2.4,315.0,-22.7,
56,8,2.05,315.0,-22.7,
56,9,2.35,315.0,-22.7,
56,10,3.7,315.0,-22.7,
56,11,4.975,315.0,-22.7,
56,12,4.775,315.0,-22.7,
56,13,5.225,315.0,-22.7,
56,14,4.9,315.0,-22.7,
56,15,4.25,315.0,-22.7,
56,16,6.625,315.0,-22.7,
56,17,8.05,315.0,-22.7,
56,18,8.85,315.0,-22.7,
56,19,4.15,315.0,-22.7,
56,20,7.85,315.0,-22.7,
56,21,8.225,315.0,-22.7,
56,22,8.125,315.0,-22.7,
56,23,9.0,315.0,-22.7,
56,24,6.25,315.0,-22.7,
57,1,4.45,315.0,-22.7,
57,2,3.15,315.0,-22.7,
57,3,2.75,315.0,-22.7,
57,4,2.8,315.0,-22.7,
57,5,2.45,315.0,-22.7,
57,6,2.85,315.0,-22.7,
57,7,2.65,315.0,-22.7,
57,8,2.55,315.0,-22.7,
57,9,2.25,315.0,-22.7,
57,10,3.85,315.0,-22.7,
57,11,4.575,315.0,-22.7,
57,12,4.701,315.0,-22.7,
57,13,5.425,315.0,-22.7,
57,14,4.3,315.0,-22.7,
57,15,5.4,315.0,-22.7,
57,16,7.525,315.0,-22.7,
57,17,8.725,315.0,-22.7,
57,18,8.825,315.0,-22.7,
57,19,8.525,315.0,-22.7,
57,20,9.375,315.0,-22.7,
57,21,10.675,315.0,-22.7,
57,22,9.65,315.0,-22.7,
57,23,8.35,315.0,-22.7,
57,24,6.45,315.0,-22.7,
58,1,4.7,315.0,-22.7,
58,2,4.2,315.0,-22.7,
58,3,3.25,315.0,-22.7,
58,4,3.0,315.0,-22.7,
58,5,2.55,315.0,-22.7,
58,6,2.85,315.0,-22.7,
58,7,2.5,315.0,-22.7,
58,8,2.3,315.0,-22.7,
58,9,2.6,315.0,-22.7,
58,10,4.05,315.0,-22.7,
58,11,4.75,315.0,-22.7,
58,12,4.75,315.0,-22.7,
58,13,5.275,315.0,-22.7,
58,14,5.225,315.0,-22.7,
58,15,5.925,315.0,-22.7,
58,16,6.825,315.0,-22.7,
58,17,7.8,315.0,-22.7,
58,18,8.475,315.0,-22.7,
58,19,9.075,315.0,-22.7,
58,20,9.475,315.0,-22.7,
58,21,10.175,315.0,-22.7,
58,22,8.962,315.0,-22.7,
58,23,6.35,315.0,-22.7,
58,24,5.65,315.0,-22.7,
59,1,4.35,315.0,-22.7,
59,2,3.65,315.0,-22.7,
59,3,3.85,315.0,-22.7,
59,4,4.05,315.0,-22.7,
59,5,4.35,315.0,-22.7,
59,6,3.3,315.0,-22.7,
59,7,3.45,315.0,-22.7,
59,8,3.6,315.0,-22.7,
59,9,2.9,315.0,-22.7,
59,10,3.95,315.0,-22.7,
59,11,4.475,315.0,-22.7,
59,12,5.775,315.0,-22.7,
59,13,7.725,315.0,-22.7,
59,14,7.675,315.0,-22.7,
59,15,7.775,315.0,-22.7,
59,16,8.675,315.0,-22.7,
59,17,9.275,315.0,-22.7,
59,18,9.125,315.0,-22.7,
59,19,10.325,315.0,-22.7,
59,20,10.625,315.0,-22.7,
59,21,8.775,315.0,-22.7,
59,22,6.025,315.0,-22.7,
59,23,5.6,315.0,-22.7,
59,24,6.35,315.0,-22.7,
60,1,4.65,315.0,-22.7,
60,2,3.75,315.0,-22.7,
60,3,3.75,315.0,-22.7,
60,4,3.6,315.0,-22.7,
60,5,3.55,315.0,-22.7,
60,6,3.5,315.0,-22.7,
60,7,3.9,315.0,-22.7,
60,8,3.4,315.0,-22.7,
60,9,2.3,315.0,-22.7,
60,10,3.7,315.0,-22.7,
60,11,5.063,315.0,-22.7,
60,12,5.375,315.0,-22.7,
60,13,6.725,315.0,-22.7,
60,14,6.125,315.0,-22.7,
60,15,6.7,315.0,-22.7,
60,16,7.85,315.0,-22.7,
60,17,8.45,315.0,-22.7,
60,18,9.325,315.0,-22.7,
60,19,10.275,315.0,-22.7,
60,20,10.975,315.0,-22.7,
60,21,10.325,315.0,-22.7,
60,22,8.65,315.0,-22.7,
60,23,7.6,315.0,-22.7,
60,24,5.95,315.0,-22.7,
61,1,4.75,315.0,-22.7,
61,2,4.65,315.0,-22.7,
61,3,4.2,315.0,-22.7,
61,4,3.25,315.0,-22.7,
61,5,3.15,315.0,-22.7,
61,6,3.3,315.0,-22.7,
61,7,3.0,315.0,-22.7,
61,8,2.8,315.0,-22.7,
61,9,2.45,315.0,-22.7,
61,10,4.05,315.0,-22.7,
61,11,4.65,315.0,-22.7,
61,12,5.75,315.0,-22.7,
61,13,6.175,315.0,-22.7,
61,14,6.075,315.0,-22.7,
61,15,7.4,315.0,-22.7,
61,16,9.025,315.0,-22.7,
61,17,10.425,315.0,-22.7,
61,18,10.275,315.0,-22.7,
61,19,10.425,315.0,-22.7,
61,20,9.125,315.0,-22.7,
61,21,8.025,315.0,-22.7,
61,22,7.125,315.0,-22.7,
61,23,5.95,315.0,-22.7,
61,24,5.85,315.0,-22.7,
62,1,4.95,315.0,-22.7,
62,2,4.0,315.0,-22.7,
62,3,3.65,315.0,-22.7,
62,4,3.4,315.0,-22.7,
62,5,3.35,315.0,-22.7,
62,6,3.15,315.0,-22.7,
62,7,2.9,315.0,-22.7,
62,8,2.75,315.0,-22.7,
62,9,2.7,315.0,-22.7,
62,10,3.9,315.0,-22.7,
62,11,5.563,315.0,-22.7,
62,12,4.875,315.0,-22.7,
62,13,6.075,315.0,-22.7,
62,14,6.175,315.0,-22.7,
62,15,6.675,315.0,-22.7,
62,16,7.7,315.0,-22.7,
62,17,9.2,315.0,-22.7,
62,18,10.7,315.0,-22.7,
62,19,11.775,315.0,-22.7,
62,20,9.275,315.0,-22.7,
62,21,7.4,315.0,-22.7,
62,22,6.4,315.0,-22.7,
62,23,5.35,315.0,-22.7,
62,24,5.5,315.0,-22.7,
63,1,5.5,315.0,-22.7,
63,2,3.35,315.0,-22.7,
63,3,2.6,315.0,-22.7,
63,4,2.6,315.0,-22.7,
63,5,2.75,315.0,-22.7,
63,6,2.85,315.0,-22.7,
63,7,2.9,315.0,-22.7,
63,8,2.45,315.0,-22.7,
63,9,2.5,315.0,-22.7,
63,10,3.8,315.0,-22.7,
63,11,4.707,315.0,-22.7,
63,12,5.363,315.0,-22.7,
63,13,5.625,315.0,-22.7,
63,14,6.425,315.0,-22.7,
63,15,7.725,315.0,-22.7,
63,16,8.05,315.0,-22.7,
63,17,8.775,315.0,-22.7,
63,18,8.875,315.0,-22.7,
63,19,8.825,315.0,-22.7,
63,20,9.875,315.0,-22.7,
63,21,10.475,315.0,-22.7,
63,22,10.45,315.0,-22.7,
63,23,8.15,315.0,-22.7,
63,24,5.1,315.0,-22.7,
64,1,3.4,315.0,-22.7,
64,2,3.3,315.0,-22.7,
64,3,3.4,315.0,-22.7,
64,4,3.5,315.0,-22.7,
64,5,3.45,315.0,-22.7,
64,6,4.25,315.0,-22.7,
64,7,2.7,315.0,-22.7,
64,8,1.95,315.0,-22.7,
64,9,2.05,315.0,-22.7,
64,10,3.95,315.0,-22.7,
64,11,4.8,315.0,-22.7,
64,12,5.2,315.0,-22.7,
64,13,5.775,315.0,-22.7,
64,14,6.125,315.0,-22.7,
64,15,6.75,315.0,-22.7,
64,16,8.1,315.0,-22.7,
64,17,9.225,315.0,-22.7,
64,18,10.075,315.0,-22.7,
64,19,10.775,315.0,-22.7,
64,20,11.525,315.0,-22.7,
64,21,10.563,315.0,-22.7,
64,22,9.825,315.0,-22.7,
64,23,7.65,315.0,-22.7,
64,24,5.2,315.0,-22.7,
65,1,3.2,315.0,-22.7,
65,2,3.35,315.0,-22.7,
65,3,3.45,315.0,-22.7,
65,4,3.3,315.0,-22.7,
65,5,2.95,315.0,-22.7,
65,6,3.5,315.0,-22.7,
65,7,2.75,315.0,-22.7,
65,8,2.15,315.0,-22.7,
65,9,2.3,315.0,-22.7,
65,10,3.8,315.0,-22.7,
65,11,4.825,315.0,-22.7,
65,12,5.413,315.0,-22.7,
66,12,5.025,315.0,-22.7,
66,13,5.425,315.0,-22.7,
66,14,5.6,315.0,-22.7,
66,15,6.875,315.0,-22.7,
66,16,7.975,315.0,-22.7,
66,17,9.075,315.0,-22.7,
66,18,9.725,315.0,-22.7,
66,19,10.15,315.0,-22.7,
66,20,11.625,315.0,-22.7,
66,21,11.325,315.0,-22.7,
66,22,8.95,315.0,-22.7,
66,23,5.3,315.0,-22.7,
66,24,5.5,315.0,-22.7,
67,1,4.7,315.0,-22.7,
67,2,4.6,315.0,-22.7,
67,3,4.75,315.0,-22.7,
67,4,3.9,315.0,-22.7,
67,5,3.85,315.0,-22.7,
67,6,3.5,315.0,-22.7,
67,8,2.15,315.0,-22.7,
67,9,2.2,315.0,-22.7,
67,10,3.4,315.0,-22.7,
67,11,4.85,315.0,-22.7,
67,12,5.825,315.0,-22.7,
67,13,6.575,315.0,-22.7,
67,14,4.903,315.0,-22.7,
67,15,5.475,315.0,-22.7,
67,16,7.35,315.0,-22.7,
67,17,8.825,315.0,-22.7,
67,18,9.2,315.0,-22.7,
67,19,9.375,315.0,-22.7,
67,20,9.825,315.0,-22.7,
67,21,8.6,315.0,-22.7,
67,22,5.5,315.0,-22.7,
67,23,6.4,315.0,-22.7,
67,24,5.9,315.0,-22.7,
68,1,4.9,315.0,-22.7,
68,2,3.5,315.0,-22.7,
68,3,3.5,315.0,-22.7,
68,4,3.3,315.0,-22.7,
68,5,2.95,315.0,-22.7,
68,6,2.85,315.0,-22.7,
68,7,1.8,315.0,-22.7,
68,8,1.95,315.0,-22.7,
68,9,2.35,315.0,-22.7,
68,10,3.7,315.0,-22.7,
68,11,5.275,315.0,-22.7,
68,12,4.925,315.0,-22.7,
68,13,5.225,315.0,-22.7,
68,14,5.425,315.0,-22.7,
68,15,5.775,315.0,-22.7,
68,16,6.575,315.0,-22.7,
68,17,7.825,315.0,-22.7,
68,18,8.95,315.0,-22.7,
68,19,10.025,315.0,-22.7,
68,20,9.325,315.0,-22.7,
68,21,8.3,315.0,-22.7,
68,22,6.8,315.0,-22.7,
68,23,4.4,315.0,-22.7,
68,24,4.3,315.0,-22.7,
69,1,2.75,315.0,-22.7,
69,2,2.45,315.0,-22.7,
69,3,2.55,315.0,-22.7,
69,4,2.25,315.0,-22.7,
69,5,2.3,315.0,-22.7,
69,6,3.0,315.0,-22.7,
69,7,1.95,315.0,-22.7,
69,9,1.95,315.0,-22.7,
69,10,3.25,315.0,-22.7,
69,11,4.75,315.0,-22.7,
69,12,4.913,315.0,-22.7,
69,13,5.975,315.0,-22.7,
69,14,6.575,315.0,-22.7,
69,15,7.45,315.0,-22.7,
69,16,9.025,315.0,-22.7,
69,17,9.175,315.0,-22.7,
69,18,9.475,315.0,-22.7,
69,19,8.95,315.0,-22.7,
69,20,9.175,315.0,-22.7,
69,21,9.35,315.0,-22.7,
69,22,10.2,315.0,-22.7,
69,23,8.05,315.0,-22.7,
69,24,5.1,315.0,-22.7,
70,1,2.75,315.0,-22.7,
70,2,2.55,315.0,-22.7,
70,3,2.6,315.0,-22.7,
70,4,2.65,315.0,-22.7,
70,5,2.7,315.0,-22.7,
70,6,2.65,315.0,-22.7,
70,7,2.65,315.0,-22.7,
70,8,2.1,315.0,-22.7,
70,9,2.2,315.0,-22.7,
70,10,3.65,315.0,-22.7,
70,11,4.35,315.0,-22.7,
70,12,4.863,315.0,-22.7,
70,13,5.375,315.0,-22.7,
70,14,6.85,315.0,-22.7,
70,15,8.325,315.0,-22.7,
70,16,7.125,315.0,-22.7,
70,17,7.025,315.0,-22.7,
70,18,7.725,315.0,-22.7,
70,19,8.175,315.0,-22.7,
70,20,8.725,315.0,-22.7,
70,21,8.075,315.0,-22.7,
70,22,8.175,315.0,-22.7,
70,23,7.05,315.0,-22.7,
70,24,6.3,315.0,-22.7,
71,1,4.4,315.0,-22.7,
